,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Se?orita,Shawn Mendes,1989721,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
2,Ransom,Lil Tecca,1477667,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
3,Goodbyes (Feat. Young Thug),Post Malone,1453021,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
4,Money In The Grave (Drake ft. Rick Ross),Drake,1327307,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
5,Beautiful People (feat. Khalid),Ed Sheeran,1234072,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
6,I Don't Care (with Justin Bieber),Ed Sheeran,1099721,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
7,Old Town Road - Remix,Lil Nas X,1077482,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
8,Truth Hurts,Lizzo,1042952,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
9,Panini,Lil Nas X,990475,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
10,Lalala,Y2K,989004,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
11,One Thing Right,Marshmello,982747,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
12,Takeaway (feat. Lennon Stella),The Chainsmokers,872123,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
13,Gold Roses (feat. Drake),Rick Ross,853524,https://open.spotify.com/track/4aPB8rSxGFISs0o6V2LrTy
14,bad guy,Billie Eilish,839360,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
15,How Do You Sleep?,Sam Smith,826805,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
16,No Guidance (feat. Drake),Chris Brown,825407,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
17,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,811203,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
18,Antisocial (with Travis Scott),Ed Sheeran,806841,https://open.spotify.com/track/1DhRbox3xkceP64k3JeYfW
19,The Git Up,Blanco Brown,766135,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm
20,Someone You Loved,Lewis Capaldi,726834,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
21,bad guy (with Justin Bieber),Billie Eilish,704071,https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT
22,If I Can't Have You,Shawn Mendes,699549,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
23,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,674610,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
24,The London (feat. J. Cole & Travis Scott),Young Thug,663947,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
25,The Archer,Taylor Swift,643432,https://open.spotify.com/track/3Y7MHz19qCg1Pkxridtu1k
26,You Need To Calm Down,Taylor Swift,617224,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
27,Higher Love,Kygo,608998,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
28,It's You,Ali Gatie,604686,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
29,Pop Out (feat. Lil Tjay),Polo G,601153,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
30,Call You Mine (feat. Bebe Rexha),The Chainsmokers,593585,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
31,Talk (feat. Disclosure),Khalid,569161,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
32,Post Malone (feat. RANI),Sam Feldt,558503,https://open.spotify.com/track/0qc4QlcCxVTGyShurEv1UU
33,Don't Check On Me (feat. Justin Bieber & Ink),Chris Brown,557461,https://open.spotify.com/track/7ILEWkpfdK6AjH2D7jppWk
34,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,556673,https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo
35,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,553102,https://open.spotify.com/track/4wuCQX7JvAZLlrcmH4AeZF
36,Wow.,Post Malone,540790,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
37,Suge,DaBaby,537958,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
38,"Go Loko (feat. Tyga, Jon Z)",YG,525578,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD
39,Never Really Over,Katy Perry,521679,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
40,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,518752,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
41,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,507858,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
42,I.F.L.Y.,Bazzi,494146,https://open.spotify.com/track/4R9ATNRRl1uth17i5qDCc0
43,Good As Hell,Lizzo,487626,https://open.spotify.com/track/6uAm7pG66O1XesXS9bpHSF
44,Sucker,Jonas Brothers,487542,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
45,Eastside (with Halsey & Khalid),benny blanco,464679,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
46,Caught Up (feat. Khalid),Majid Jordan,449959,https://open.spotify.com/track/1opARDDYaOeE1QUdwXmBGu
47,Shallow,Lady Gaga,449627,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
48,Rescue Me,OneRepublic,446588,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
49,Shotta Flow (Feat. Blueface) [Remix],NLE Choppa,443813,https://open.spotify.com/track/67XyC1GdSkKb9sbRRkUDXS
50,Going Bad (feat. Drake),Meek Mill,441034,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
51,I'm Not Alright,Loud Luxury,439546,https://open.spotify.com/track/4otVP2TcJliXWq2GjkvWkR
52,7 rings,Ariana Grande,426416,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
53,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,425988,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
54,All Around The World (La La La),R3HAB,425711,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
55,MIDDLE CHILD,J. Cole,423752,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
56,Hate Me (with Juice WRLD),Ellie Goulding,420376,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
57,Baby,Quality Control,419509,https://open.spotify.com/track/2nKYHpmwjLaEOXS3o7QMiz
58,Rodeo,Lil Nas X,405660,https://open.spotify.com/track/4ak7xjvBeBOcJGWFDX9w5n
59,Happier,Marshmello,404187,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
60,Time - Edit,NF,403265,https://open.spotify.com/track/1gZFRYcPz3wKevEaNYRwfW
61,Pure Water (with Migos),Mustard,396633,https://open.spotify.com/track/3j84U36KvLeXNDPv4t5pI8
62,Only Human,Jonas Brothers,395373,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
