,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Was du Liebe nennst,0.393,0.874,0.487,2.96e-05,0.0524,-8.154,1,0.0641,144.956,4,0.746,4037653,Germany,6hw1Sy9wZ8UCxYGdpKrU6M
1,rockstar,0.13,0.577,0.522,9.03e-05,0.142,-6.594,0,0.0984,159.772,4,0.119,2578772,Germany,0sf12qNH5qcw8qpgymFOqD
2,Havana,0.186,0.768,0.517,3.8e-05,0.104,-4.323,0,0.0312,104.992,4,0.418,2268329,Germany,1rgnBhdG2JDFTbYkYRZAku
3,Let You Down,0.33,0.659,0.716,0.0,0.173,-5.673,0,0.111,148.015,4,0.437,2066641,Germany,2LgsKzO8lCeXk0TMd9veWW
4,Silence,0.256,0.52,0.761,4.96e-06,0.17,-3.093,1,0.0853,141.971,4,0.286,1762253,Germany,1E1YyZjbteIz2XQyLvtRxD
5,Perfect,0.163,0.599,0.448,0.0,0.106,-6.312,1,0.0232,95.05,3,0.168,1692599,Germany,1B89LtaW92jj4AqT7OZ0Fj
6,Dusk Till Dawn - Radio Edit,0.101,0.258,0.437,1.27e-06,0.106,-6.593,0,0.039,180.043,4,0.0967,1689328,Germany,2RaKlveGCllSaXloN8kmzV
7,Wolves,0.139,0.715,0.802,0.0,0.177,-4.647,0,0.0394,124.989,4,0.327,1671880,Germany,4TnjEaWOeW0eKTKIEvJyCa
8,New Rules,0.00261,0.762,0.7,1.56e-05,0.153,-6.021,0,0.0694,116.073,4,0.608,1458950,Germany,0C6NMPWYqsLIuuYSNP8KqE
9,AMG2,0.268,0.713,0.781,0.0,0.0964,-4.427,0,0.16,99.027,4,0.646,1438823,Germany,2PGA1AsJal6cyMNmKyE56q
10,Doggy,0.124,0.813,0.698,2.55e-05,0.073,-6.845,1,0.0716,112.076,4,0.652,1423487,Germany,6dNB3XdAzx7kTf5wa8Rg89
11,Stargazing,0.152,0.677,0.497,0.0,0.0911,-5.763,1,0.0809,99.137,4,0.419,1393530,Germany,76IVpz47q3ghkxoUeTTEKb
12,What Lovers Do (feat. SZA),0.0786,0.795,0.615,2.98e-06,0.0855,-5.211,0,0.0671,110.009,4,0.393,1311740,Germany,4OVF6uwZlMOSlZmHDnwliX
13,Kleiner Cabrón,0.112,0.719,0.676,0.0,0.175,-7.453,0,0.15,128.071,4,0.344,1210011,Germany,6LcauUZjF1eXQrgqMUecHX
14,Feel It Still,0.0417,0.801,0.795,0.000113,0.0717,-5.115,0,0.0504,79.028,4,0.754,1182478,Germany,67ojvEGRPAUCOohuMPqoRC
15,Soldaten 2.0,0.0202,0.637,0.661,0.0,0.369,-7.44,1,0.274,91.051,4,0.362,1177635,Germany,6Y7ZEVr7lgO8FKGk2vZ2hi
16,Whatever It Takes,0.0429,0.675,0.649,0.0,0.128,-4.953,1,0.0315,134.955,4,0.537,1173595,Germany,2tnVG71enUj33Ic2nFN6kZ
17,Friends (with BloodPop®),0.00459,0.744,0.739,0.0,0.306,-5.35,1,0.0387,104.99,4,0.649,1164102,Germany,26FNTVsgF4m31xvDgFfhGW
18,Primo,0.358,0.748,0.754,0.000189,0.138,-6.479,1,0.157,119.989,4,0.487,1162848,Germany,696DnlkuDOXcMAnKlTgXXK
19,Senorita,0.0141,0.821,0.75,0.0,0.0285,-6.856,1,0.17,98.071,4,0.709,1155505,Germany,41L3O37CECZt3N7ziG2z7l
20,Lonely Together (feat. Rita Ora),0.134,0.655,0.666,2.12e-05,0.0683,-5.309,1,0.0612,102.977,4,0.272,1113681,Germany,3Dkfcd3DbXGVmM05KCRuFA
21,Rooftop,0.25,0.741,0.706,0.0,0.0648,-6.763,1,0.137,82.032,4,0.582,1106837,Germany,6WrI0LAC5M1Rw2MnX2ZvEg
22,Man's Not Hot,0.11,0.895,0.885,4.04e-05,0.106,-4.182,1,0.268,134.973,4,0.633,1105310,Germany,24Yi9hE78yPEbZ4kxyoXAI
23,More Than You Know,0.034,0.644,0.743,0.0,0.257,-5.002,0,0.0355,123.074,4,0.544,1101671,Germany,3uhTOxvu2h2YEm0uPNF2vi
24,Gucci Gang,0.239,0.936,0.523,0.0,0.117,-6.71,1,0.0597,119.889,4,0.699,1083045,Germany,2u8AXJyk8pICzj2wyPBL0b
25,Too Good At Goodbyes,0.64,0.681,0.372,0.0,0.169,-8.237,1,0.0432,91.873,4,0.476,1073008,Germany,7aiClxsDWFRQ0Kzk5KI5ku
26,Monica Bellucci,0.534,0.679,0.605,0.0881,0.192,-10.004,0,0.265,194.071,4,0.488,1051428,Germany,3uTiW4Tjt6FqSPRYNgzW5t
27,I Like Me Better,0.535,0.752,0.505,2.55e-06,0.104,-7.621,1,0.253,91.97,4,0.419,1029475,Germany,3ZCTVFBt2Brf31RLEnCkWJ
28,Zieh' den Rucksack aus,0.217,0.805,0.793,0.0,0.0827,-4.78,0,0.147,108.057,4,0.629,1022526,Germany,07f2b3CTdgKKlhv0mqUksz
29,Mon chéri,0.0377,0.512,0.719,0.0,0.312,-5.464,0,0.0553,106.948,4,0.146,996816,Germany,2b8fOow8UzyDFAE27YhOZM
30,I Believe I'm Fine,0.271,0.711,0.747,0.0,0.328,-6.165,0,0.061,100.01,4,0.572,983683,Germany,0qaWEvPkts34WF68r8Dzx9
31,Unforgettable,0.0293,0.726,0.769,0.0101,0.104,-5.043,1,0.123,97.985,4,0.733,948338,Germany,7CHi4DtfK4heMlQaudCuHK
32,All I Want for Christmas Is You,0.164,0.336,0.627,0.0,0.0708,-7.463,1,0.0384,150.273,4,0.35,888519,Germany,6cy3ki60hLwimwIje7tALf
33,Olé Olé,0.422,0.918,0.805,0.00054,0.103,-6.268,0,0.155,120.008,4,0.528,856774,Germany,0nbXyq5TXYPCO7pr3N8S4I
34,Vorankommen,0.135,0.69,0.486,0.000499,0.0891,-7.581,0,0.44,102.964,4,0.538,851939,Germany,2M39v73rNJmAXUXIW0oagP
35,Tiffany,0.0751,0.934,0.448,0.000372,0.0849,-5.304,1,0.0822,118.984,4,0.363,845727,Germany,3Zigq1lfHmFRlyoRrh9k2s
36,Knöcheltief,0.273,0.601,0.586,0.0,0.161,-7.394,0,0.453,137.727,4,0.489,838593,Germany,1lht8jb3c6rEiVaqX94enH
37,Glorious (feat. Skylar Grey),0.0323,0.731,0.794,2.59e-05,0.112,-5.126,0,0.0522,139.994,4,0.356,832218,Germany,0Dlcu2fgHklOnajVu2dUNU
38,Échame La Culpa,0.0322,0.724,0.895,0.0,0.097,-3.617,1,0.0411,96.022,4,0.64,821025,Germany,2Fxmhks0bxGSBdJ92vM42m
39,Bon Voyage,0.0695,0.792,0.728,0.0,0.143,-5.449,1,0.12,116.938,4,0.676,800342,Germany,21jGcNKet2qwijlDFuPiPb
40,Shape of You,0.581,0.825,0.652,0.0,0.0931,-3.183,0,0.0802,95.977,4,0.931,790632,Germany,7qEHsqek33rTcFNT9PFqLf
41,Heute mit mir,0.324,0.831,0.843,2.37e-05,0.0777,-4.7,0,0.0441,117.053,4,0.823,788327,Germany,3yOlyBJuViE2YSGn3nVE1K
