,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Kokain,0.231,0.615,0.677,0.0,0.543,-7.906,0,0.363,170.117,4,0.608,3445697,Germany,5FLkxbVtsn88ejcLR62L4T
1,MoneyGram,0.0522,0.781,0.796,0.000369,0.148,-6.174,1,0.216,160.037,4,0.575,3223744,Germany,1upzszB5JxMfNUEBmkcgaO
2,BONNIE & CLYDE,0.11,0.792,0.62,1.61e-05,0.085,-4.832,0,0.266,169.985,4,0.637,3134131,Germany,1WGegaPI5cRivxk7Rv3Uw8
3,500 PS,0.403,0.807,0.923,0.00455,0.091,-5.885,0,0.0441,139.972,4,0.836,3039680,Germany,7hxHWCCAIIxFLCzvDgnQHX
4,UFF,0.041,0.815,0.828,0.0,0.314,-3.559,1,0.232,139.972,4,0.311,2940507,Germany,3tjFYV6RSFtuktYl3ZtYcq
5,Inshallah (feat. Capital Bra),0.101,0.54,0.759,0.0,0.125,-4.874,0,0.309,159.228,4,0.272,2924355,Germany,4YQHUUBLOjWxPYzXFEv1Pr
6,In My Mind,0.176,0.694,0.77,1.1e-05,0.118,-5.335,1,0.149,125.905,4,0.163,2804166,Germany,5wvuvSerLcNK5Xc8v2duWn
7,Dior 2001,0.0117,0.43,0.699,0.093,0.123,-5.892,1,0.143,76.854,4,0.473,2300617,Germany,4y4spB9m0Q6026KfkAvy9Q
8,I Love It (& Lil Pump),0.0114,0.901,0.522,0.0,0.259,-8.304,1,0.33,104.053,4,0.329,2274627,Germany,6cx06DFPPHchuUAcTxznu9
9,Facetime,0.319,0.701,0.682,0.0,0.113,-6.873,0,0.173,102.004,4,0.446,2232849,Germany,2qpZjutAe3pstQsjwSXQb4
10,INTERNATIONAL GANGSTAS,0.0965,0.74,0.622,0.0,0.099,-6.297,1,0.203,148.04,4,0.393,2154616,Germany,1tkg4EHVoqnhR6iFEXb60y
11,Melodien (feat. Juju),0.0849,0.751,0.529,0.0,0.0944,-7.407,0,0.143,100.262,4,0.33,2143139,Germany,6i7zAdNhzUN2k1HcrBxPHG
12,Promises (with Sam Smith),0.0119,0.781,0.768,4.91e-06,0.325,-5.991,1,0.0394,123.07,4,0.486,2044273,Germany,42u8dZf00xsPqCgWFbqCqZ
13,Happier,0.191,0.687,0.792,0.0,0.167,-2.749,1,0.0452,100.015,4,0.671,2006440,Germany,4BzvWX9B1viL3cj4bMxmx0
14,Falling Down - Bonus Track,0.0175,0.669,0.574,0.00294,0.146,-6.442,0,0.0286,120.013,4,0.273,1753668,Germany,35mvY5S1H3J2QZyna3TFe0
15,Risiko,0.155,0.773,0.74,0.514,0.159,-7.21,1,0.0895,117.023,4,0.226,1737494,Germany,3849bon7IYEBYZnjYAqajA
16,Eastside (with Halsey & Khalid),0.555,0.56,0.68,0.0,0.116,-7.648,0,0.321,89.391,4,0.319,1610124,Germany,3Rm5Z1KgyzZnBGsiUU6tV4
17,Copacabana,0.0598,0.735,0.849,0.0,0.156,-5.709,1,0.24,97.893,4,0.623,1505613,Germany,7mrWTjhYctgEQb0lJKrVWy
18,Casanova,0.0971,0.709,0.588,0.0,0.117,-4.461,1,0.0721,143.971,4,0.195,1474290,Germany,1O2gOblgfyostGPbLzqghY
19,Body (feat. brando),0.0476,0.752,0.764,9.44e-05,0.0543,-4.399,1,0.038,121.958,4,0.582,1439974,Germany,20McUFi8KCIVdNDLrkTDuZ
20,Chaya (feat. Trettmann),0.11,0.824,0.569,0.0,0.113,-5.972,0,0.0612,100.06,4,0.239,1378941,Germany,5ChtVY22XWHIpSgPtZZ6wB
21,BlaBla,0.0366,0.852,0.788,3.41e-06,0.0938,-6.369,1,0.248,111.975,4,0.524,1373608,Germany,46wuZcjvvJubDY1zGE9UVE
22,Rise,0.323,0.69,0.784,0.0,0.203,-4.653,1,0.032,106.066,4,0.669,1355475,Germany,2kvJnNMqnimkCZUUWjOINy
23,Shotgun,0.286,0.673,0.735,0.0,0.242,-4.733,1,0.0457,115.744,4,0.754,1342437,Germany,2vS1HmVoOpvWeFKf7HnWdJ
24,Mercedes,0.381,0.775,0.782,0.0,0.104,-6.435,1,0.258,77.511,4,0.802,1306955,Germany,45bE4HXI0AwGZXfZtMp8JR
25,Für Euch alle (feat. Samra & Capital Bra),0.0627,0.716,0.588,2.59e-06,0.0874,-6.457,0,0.509,159.975,4,0.368,1297017,Germany,59qrUpoplZxbIZxk6X0Bm3
26,Be Alright,0.697,0.553,0.586,0.0,0.0813,-6.319,1,0.0362,126.684,4,0.443,1283840,Germany,1kUjH5gH5RTPpIzRCkqU5g
27,Blah Blah Blah,0.00882,0.378,0.963,0.00357,0.294,-3.911,0,0.0682,103.406,3,0.16,1281427,Germany,0PvFJmanyNQMseIFrU708S
