,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams
0,Für Euch alle (feat. Samra & Capital Bra),0.062,0.735,0.586,2.39e-06,0.0873,-6.455,0,0.499,159.908,4,0.359,5088646
1,Casanova,0.0971,0.709,0.588,0.0,0.117,-4.461,1,0.0721,143.971,4,0.195,2921968
2,In My Mind,0.176,0.694,0.77,1.1e-05,0.118,-5.335,1,0.149,125.905,4,0.163,2745429
3,Solo (feat. Demi Lovato),0.0441,0.737,0.636,6.66e-05,0.35,-4.546,0,0.0437,105.005,4,0.565,2588204
4,Bella ciao - HUGEL Remix,0.196,0.838,0.406,0.00471,0.101,-11.833,0,0.0878,126.02,4,0.655,2462819
5,Habibo,0.0116,0.809,0.716,0.000116,0.113,-5.513,0,0.0376,107.04,4,0.926,2374831
6,One Night Stand,0.397,0.645,0.636,1.49e-06,0.0818,-6.128,0,0.437,101.933,4,0.897,2231321
7,Nevermind,0.159,0.6,0.688,1.29e-05,0.409,-8.339,0,0.201,99.977,4,0.0793,2166597
8,Neymar,0.56,0.75,0.662,0.0,0.133,-6.142,1,0.239,123.949,4,0.533,2061875
9,Rise,0.323,0.69,0.784,0.0,0.203,-4.653,1,0.032,106.066,4,0.669,2013042
10,Taste (feat. Offset),0.0236,0.884,0.559,0.0,0.101,-7.442,1,0.12,97.994,4,0.342,2008092
11,One Kiss (with Dua Lipa),0.037,0.791,0.862,2.19e-05,0.0814,-3.24,0,0.11,123.994,4,0.592,1928581
12,Berlin lebt,0.139,0.651,0.655,1.45e-06,0.104,-6.652,1,0.373,78.665,4,0.393,1895539
13,Santorini (feat. Veysel),0.183,0.666,0.639,0.0,0.159,-4.319,0,0.363,157.778,4,0.218,1881035
14,Sonnenbrille,0.374,0.78,0.66,0.0,0.0951,-5.451,0,0.194,160.068,4,0.509,1876301
15,KMN Member,0.681,0.551,0.686,0.0,0.119,-6.163,0,0.25,92.048,4,0.783,1867311
16,Better Now,0.331,0.68,0.578,0.0,0.135,-5.804,1,0.04,145.038,4,0.341,1792746
17,Toto (feat. RAF Camora),0.104,0.764,0.683,1.37e-05,0.108,-7.353,0,0.0467,121.979,4,0.574,1786739
18,Body,0.0476,0.752,0.764,9.44e-05,0.0543,-4.399,1,0.038,121.958,4,0.582,1740411
19,Don’t Matter To Me,0.497,0.825,0.317,0.0128,0.11,-12.39,1,0.0583,103.001,4,0.136,1732594
20,SAD!,0.258,0.74,0.613,0.00372,0.123,-4.88,1,0.145,75.023,4,0.473,1710003
21,Girls Like You (feat. Cardi B),0.568,0.851,0.541,0.0,0.13,-6.825,1,0.0505,124.959,4,0.448,1624711
22,Penthouse,0.136,0.71,0.58,0.0,0.105,-7.784,1,0.0521,130.945,4,0.268,1614023
23,Je ne parle pas français - Beatgees Remix,0.0847,0.807,0.646,3.11e-05,0.11,-7.127,0,0.103,110.989,4,0.619,1577248
24,Wann dann,0.226,0.777,0.867,7.03e-05,0.0755,-4.137,0,0.22,104.168,4,0.394,1514564
25,La Cintura,0.0294,0.702,0.844,0.0,0.38,-4.054,0,0.0769,100.043,4,0.786,1441036
26,In My Feelings,0.00623,0.735,0.482,0.0144,0.448,-9.445,1,0.139,181.995,4,0.315,1425181
27,Lucid Dreams,0.349,0.511,0.566,0.0,0.34,-7.23,0,0.2,83.903,4,0.218,1373104
28,I Like It,0.099,0.816,0.726,0.0,0.372,-3.998,0,0.129,136.048,4,0.65,1342468
29,Tamam Tamam,0.141,0.886,0.642,0.00427,0.129,-7.141,1,0.0995,100.015,4,0.581,1316272
30,Kennzeichen B-TK,0.0482,0.686,0.618,0.0,0.123,-5.236,0,0.22,95.873,4,0.284,1308537
31,Born To Be Yours,0.3,0.688,0.688,0.0,0.0982,-5.84,1,0.0357,114.011,4,0.451,1277276
32,Jackie Chan,0.374,0.747,0.834,0.0,0.0586,-2.867,0,0.045,128.005,4,0.687,1273733
33,Change Your Mind,0.402,0.826,0.499,0.0,0.405,-9.075,1,0.0735,114.993,4,0.582,1254661
34,"Jennie (feat. R. City, Bori)",0.102,0.799,0.806,0.0,0.0934,-5.425,1,0.181,118.068,4,0.643,1252564
35,Mitternacht 2,0.273,0.478,0.711,0.0,0.0883,-6.61,1,0.352,175.665,4,0.273,1218960
36,Back To You,0.0984,0.6,0.683,1.26e-06,0.11,-6.271,1,0.0493,102.036,4,0.494,1159536
37,Zusammen feat. Clueso,0.0212,0.7,0.694,0.0,0.145,-6.162,0,0.0429,125.049,4,0.639,1144811
38,Ocean (feat. Khalid),0.584,0.506,0.693,9.58e-05,0.0891,-7.265,0,0.0412,139.912,4,0.221,1143133
39,Fame (feat. RAF Camora),0.0661,0.71,0.669,9.76e-05,0.283,-7.331,1,0.251,100.042,4,0.26,1097405
40,changes,0.883,0.669,0.308,0.0,0.0984,-10.068,1,0.029,64.934,4,0.52,1087427
41,Youngblood,0.0169,0.596,0.854,0.0,0.124,-5.114,0,0.463,120.274,4,0.152,1084174
42,Nonstop,0.0306,0.909,0.405,0.00698,0.105,-8.133,0,0.14,154.984,4,0.455,1039847
43,Flames,0.0723,0.609,0.726,8.45e-06,0.0895,-4.346,0,0.0414,93.958,4,0.362,1030098
44,5 Songs in einer Nacht,0.0609,0.876,0.902,9.89e-06,0.0776,-4.206,1,0.0583,97.995,4,0.232,1021747
45,Moonlight,0.556,0.921,0.537,0.00404,0.102,-5.723,0,0.0804,128.009,4,0.711,997307
46,Phänomenal,0.328,0.748,0.789,0.0,0.214,-5.224,1,0.0566,97.001,4,0.94,974394
47,God's Plan,0.0329,0.754,0.449,7.84e-05,0.55,-9.212,1,0.108,77.167,4,0.35,942118
48,Melody (feat. James Blunt),0.12,0.618,0.659,0.0,0.454,-8.477,1,0.0504,120.089,4,0.334,928304
49,H.O.L.Y.,0.215,0.565,0.645,0.0,0.184,-5.858,0,0.0563,100.064,4,0.483,905945
50,2002,0.0372,0.697,0.683,0.0,0.137,-2.881,0,0.117,96.133,4,0.603,872587
51,no tears left to cry,0.0375,0.703,0.696,5.65e-06,0.274,-5.482,1,0.0529,121.969,4,0.366,848701
52,Nice For What,0.0884,0.7,0.909,0.000114,0.0778,-6.461,1,0.0628,93.469,4,0.757,824487
53,Crew,0.134,0.934,0.405,0.00019,0.153,-8.483,1,0.375,104.016,4,0.158,817744
54,Chinchilla (feat. KC Rebell & Capital Bra),0.181,0.51,0.666,0.0,0.0911,-4.667,1,0.332,83.648,5,0.361,815513
55,Barking,0.185,0.45,0.465,0.0,0.0782,-7.867,0,0.268,70.231,3,0.788,803327
56,Avirex,0.369,0.795,0.664,2.82e-06,0.0692,-4.468,0,0.0411,88.004,4,0.676,799454
57,Familiar,0.0161,0.636,0.805,0.0,0.0793,-4.594,1,0.327,92.958,4,0.908,787959
58,Magisch,0.391,0.586,0.655,1.84e-05,0.0944,-5.591,0,0.0862,98.142,4,0.538,780401
59,Wir 2 immer 1 (feat. Olexesh),0.192,0.689,0.8,0.0,0.161,-5.673,0,0.103,103.0,4,0.503,764119
60,Bed (feat. Ariana Grande),0.0551,0.589,0.714,0.00013,0.131,-6.308,1,0.258,118.611,5,0.42,763865
61,Ice,0.188,0.742,0.841,0.0,0.353,-5.769,1,0.227,79.992,4,0.642,750593
62,Hades,0.0187,0.763,0.779,0.0,0.148,-3.496,1,0.154,94.002,4,0.66,741345
63,Live It Up - Official Song 2018 FIFA World Cup Russia,0.00573,0.582,0.944,1.27e-06,0.547,-0.928,0,0.185,143.97,4,0.8,733610
64,FRIENDS,0.205,0.626,0.88,0.0,0.128,-2.384,0,0.0504,95.079,4,0.534,733130
65,An Wunder,0.0171,0.475,0.799,5.98e-06,0.167,-6.834,1,0.0384,148.079,4,0.405,720556
66,Was du Liebe nennst,0.393,0.874,0.487,2.96e-05,0.0524,-8.154,1,0.0641,144.956,4,0.746,720192
67,Balla,0.173,0.507,0.878,1.09e-05,0.0749,-4.241,0,0.352,176.555,4,0.599,689378
68,Netflix & Chill,0.173,0.715,0.778,0.0,0.187,-5.572,0,0.224,151.935,4,0.727,683970
69,X,0.0364,0.595,0.773,0.00108,0.334,-4.736,0,0.0549,180.073,4,0.711,683437
70,"Colors - Coca-Cola® Anthem, 2018 FIFA World CupTM",0.0278,0.707,0.845,0.0,0.134,-3.478,1,0.201,120.125,4,0.507,682525
71,Cika Cika,0.0214,0.81,0.655,1.95e-05,0.805,-6.202,1,0.156,100.022,4,0.623,676887
72,Piccos,0.056,0.686,0.857,2.62e-06,0.0872,-4.578,0,0.125,181.96,4,0.882,673028
73,Yallah Habibi - DJ Antoine & Mad Mark 2k18 German Mix,0.0802,0.732,0.904,0.0,0.341,-5.827,1,0.0622,105.013,4,0.874,637440
74,Remind Me to Forget,0.158,0.689,0.505,0.0,0.138,-6.389,1,0.0933,99.017,4,0.312,636660
75,rockstar (feat. 21 Savage),0.124,0.585,0.52,7.01e-05,0.131,-6.136,0,0.0712,159.801,4,0.129,632768
76,Bugatti Veyron,0.194,0.868,0.832,0.0,0.184,-4.881,0,0.0818,120.048,4,0.628,629179
77,Jocelyn Flores,0.469,0.872,0.391,4.13e-06,0.297,-9.144,0,0.242,134.021,4,0.437,619650
78,Praise The Lord (Da Shine) (feat. Skepta),0.0609,0.854,0.569,0.0816,0.1,-8.151,0,0.106,80.015,4,0.294,609905
79,Oh Child,0.0212,0.716,0.628,0.0,0.0617,-6.231,0,0.0473,97.012,4,0.688,575912
80,We Can Do Better,0.0365,0.629,0.686,2.37e-05,0.0709,-4.851,1,0.0626,91.05,4,0.731,574731
81,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",0.194,0.653,0.809,0.0,0.165,-4.057,1,0.0474,92.213,4,0.55,574401
82,Playinwitme (feat. Kehlani),0.339,0.689,0.584,0.0,0.297,-5.768,0,0.119,156.572,4,0.676,566028
83,lovely (with Khalid),0.934,0.351,0.296,0.0,0.095,-10.109,0,0.0333,115.284,4,0.12,556691
84,Échame La Culpa,0.0376,0.733,0.892,0.0,0.137,-3.641,1,0.0417,95.989,4,0.675,537242
85,One Night,0.173,0.691,0.478,6.31e-06,0.136,-7.81,0,0.0824,157.046,4,0.341,532130
86,Eloah,0.0476,0.781,0.754,6.99e-06,0.186,-4.074,0,0.0754,110.012,4,0.421,526400
87,Fuego,0.333,0.852,0.899,0.00144,0.0688,-5.04,0,0.159,120.99,4,0.779,522975
88,Über Nacht,0.279,0.557,0.722,1.1e-05,0.117,-7.832,0,0.307,143.675,4,0.231,513601
89,Mwaka Moon - Remix,0.0649,0.793,0.552,1.98e-05,0.0961,-6.112,1,0.101,154.994,4,0.161,508173
90,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)",0.0164,0.728,0.69,0.0,0.104,-4.344,0,0.0524,94.028,4,0.415,505411
91,Hookah Kartell,0.0386,0.625,0.735,0.00159,0.13,-5.329,1,0.0861,193.971,4,0.38,493862
92,Havana (feat. Young Thug),0.184,0.765,0.523,3.56e-05,0.132,-4.333,1,0.03,104.988,4,0.394,491016
93,Primo,0.358,0.748,0.754,0.000189,0.138,-6.479,1,0.157,119.989,4,0.487,486280
94,The Middle,0.171,0.753,0.657,0.0,0.112,-3.061,1,0.0449,107.01,4,0.437,485345
95,Darby,0.217,0.794,0.55,0.0,0.263,-6.083,1,0.267,161.91,4,0.487,478584
96,¿ Warum ?,0.372,0.543,0.715,0.0,0.131,-4.241,0,0.403,159.91,4,0.486,477914
97,Ferragamo Ghostface,0.031,0.737,0.716,0.0,0.107,-5.712,1,0.231,163.997,4,0.327,475503
98,Freaky Friday (feat. Chris Brown),0.147,0.755,0.599,0.0,0.109,-5.042,1,0.224,133.123,4,0.755,472791
99,Ohne mein Team,0.16,0.766,0.8,1.6e-05,0.0744,-6.062,0,0.0938,129.999,4,0.635,466640
100,Booty (feat. Dopebwoy),0.0796,0.818,0.755,0.00771,0.0956,-7.171,0,0.292,100.062,4,0.363,464193
101,Giselle Bündchen,0.0702,0.695,0.666,0.0,0.104,-5.994,1,0.398,131.923,4,0.475,462893
102,Like I Do,0.00664,0.635,0.9,0.0145,0.37,-3.719,0,0.0377,127.978,4,0.15,462220
103,APESHIT,0.0133,0.705,0.784,0.0,0.168,-6.477,1,0.271,160.035,4,0.377,460267
104,I'm Upset,0.279,0.899,0.587,0.0,0.0835,-7.866,0,0.338,149.993,4,0.49,456005
105,In My Blood,0.0582,0.622,0.709,0.0,0.126,-7.32,1,0.0669,140.018,4,0.488,454558
106,Immer wieder (feat. MoTrip),0.0341,0.696,0.571,0.0,0.167,-9.578,0,0.0901,116.034,4,0.413,448057
107,Safe,0.107,0.376,0.77,0.0,0.171,-5.51,0,0.0623,96.14,4,0.365,447535
108,Psycho (feat. Ty Dolla $ign),0.546,0.75,0.56,0.0,0.111,-8.094,1,0.105,140.06,4,0.459,446980
109,Vorbeikommen,0.156,0.836,0.553,0.000181,0.0799,-6.51,1,0.069,133.019,4,0.146,441744
110,Shape of You,0.581,0.825,0.652,0.0,0.0931,-3.183,0,0.0802,95.977,4,0.931,439272
111,Gutes Herz,0.549,0.561,0.429,0.0,0.159,-8.741,1,0.505,190.328,4,0.298,436268
