,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Baby,0.166,0.771,0.921,0.000211,0.119,-4.228,0,0.109,128.021,4,0.56,7603170,Germany,1V7JaMp11LKGwKiVmSetf0
1,Mon Ami,0.188,0.801,0.731,0.0,0.111,-3.723,1,0.383,105.666,4,0.537,5131488,Germany,1R4xkZXQUQ8QJtAdwHkSgC
2,Kein Wort,0.462,0.746,0.592,1.17e-05,0.187,-6.861,0,0.0914,160.065,4,0.629,4730713,Germany,1hoLUVBx0ixX3kn0EX0P5n
3,Blinding Lights,0.00147,0.513,0.796,0.000209,0.0938,-4.075,1,0.0629,171.017,4,0.345,4013662,Germany,0sf12qNH5qcw8qpgymFOqD
4,Donuts,0.0919,0.782,0.712,9.33e-05,0.0818,-7.377,0,0.233,141.021,4,0.572,3799705,Germany,2nNGV59DJJwk7D5ImGf6uc
5,Zu Ende,0.307,0.707,0.747,0.0,0.183,-5.212,0,0.279,80.025,4,0.491,3627326,Germany,0Vl4eICpXMjtiK0RhdaWov
6,Roller,0.0256,0.941,0.758,0.00258,0.193,-6.47,0,0.17,128.017,4,0.683,3438896,Germany,6hw1Sy9wZ8UCxYGdpKrU6M
7,Dance Monkey,0.688,0.825,0.593,0.000161,0.17,-6.401,0,0.0988,98.078,4,0.54,2785761,Germany,1rgnBhdG2JDFTbYkYRZAku
8,Kommunikation,0.237,0.771,0.731,3.48e-05,0.217,-5.387,0,0.0534,76.98,4,0.844,2733676,Germany,2GdDsXV5v47AZsuwtGjKKy
9,554,0.0229,0.781,0.853,0.000116,0.269,-4.481,1,0.251,173.989,4,0.429,2374907,Germany,49GgZ2Y485VRKy65oZU8y6
10,The Box,0.104,0.896,0.586,0.0,0.79,-6.687,0,0.0559,116.971,4,0.642,2363198,Germany,0nbXyq5TXYPCO7pr3N8S4I
11,Breaking Me,0.223,0.789,0.72,0.0,0.129,-5.652,0,0.218,122.031,4,0.664,2278265,Germany,3H7ihDc1dqLriiWXwsc2po
