,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Wieso tust Du dir das an?,0.269,0.858,0.49,0.326,0.122,-7.011,0,0.057,133.975,4,0.451,8248958,Germany,4zj2FEHN6Hw6a5vqN70PvL
1,Roller,0.03,0.928,0.758,0.00437,0.29,-6.471,0,0.144,128.005,4,0.729,6449927,Germany,5dhQeuLGmlhfwlI6BWfSpo
2,Keine Liebe,0.124,0.818,0.795,0.000637,0.235,-4.973,0,0.0416,104.084,4,0.538,5574176,Germany,41wZE5FpxbPaZqXtlmBhPG
3,Dance Monkey,0.688,0.825,0.593,0.000161,0.17,-6.401,0,0.0988,98.078,4,0.54,5482858,Germany,1rgnBhdG2JDFTbYkYRZAku
4,110,0.533,0.48,0.749,0.0,0.0997,-5.057,0,0.432,179.056,4,0.419,5355810,Germany,67ojvEGRPAUCOohuMPqoRC
5,200 km/h,0.273,0.904,0.677,1.62e-05,0.106,-6.413,0,0.177,148.049,4,0.424,4660386,Germany,2wvLtM25eMpHK7hkidqte2
6,2002,0.213,0.657,0.691,0.0,0.099,-7.907,0,0.236,160.106,4,0.493,3869236,Germany,2u8AXJyk8pICzj2wyPBL0b
7,Puta Madre,0.47,0.844,0.784,0.0,0.245,-6.218,0,0.0346,125.974,4,0.95,3125610,Germany,6cHxkkZ3TZUKsjd13pIO1p
8,Honda Civic,0.282,0.704,0.782,0.00769,0.0759,-5.471,0,0.164,93.35,4,0.346,2831471,Germany,0WFgtxiLNr99YaoSdYR3Ud
9,Berlin lebt wie nie zuvor,0.198,0.654,0.782,0.0,0.347,-2.88,1,0.244,179.701,4,0.635,2521130,Germany,2pfio0uHpT4USTPBNeTIWo
10,HIGHEST IN THE ROOM,0.0546,0.598,0.427,5.83e-06,0.21,-8.764,0,0.0317,76.469,4,0.0605,2425017,Germany,3eekarcy7kvN4yt5ZFzltW
11,Normal,0.0124,0.791,0.705,0.0051,0.312,-4.278,0,0.143,98.012,4,0.733,2211575,Germany,5Xygw8IfTkwf1tn2InQrZB
12,Im Rhythmus gefangen,0.591,0.699,0.656,0.0,0.193,-8.496,0,0.141,107.791,4,0.801,2075685,Germany,6gKOawgWqBvLXpKMp1307L
13,Summer Cem (feat. Luciano),0.179,0.874,0.589,8.49e-05,0.113,-6.871,1,0.079,135.025,4,0.454,2060738,Germany,3QIrkRSTz3yPd44HzN6qJr
14,Kein Plan,0.0689,0.878,0.699,0.00219,0.0753,-5.035,0,0.0464,102.01,4,0.78,2030948,Germany,2d3WpbJFBND2vwMJyULdfU
15,Ride It,0.177,0.88,0.751,6.43e-05,0.106,-4.258,0,0.0874,117.948,4,0.884,2022529,Germany,2tnVG71enUj33Ic2nFN6kZ
16,Kein Problem,0.0844,0.851,0.695,4.42e-06,0.165,-6.675,0,0.163,131.938,4,0.788,1914014,Germany,3Zigq1lfHmFRlyoRrh9k2s
17,hot girl bummer,0.128,0.778,0.559,0.0,0.399,-7.109,0,0.0776,129.989,1,0.678,1887971,Germany,7aiClxsDWFRQ0Kzk5KI5ku
18,Tilidin,0.407,0.631,0.673,0.0,0.154,-4.892,0,0.384,83.504,4,0.721,1858895,Germany,0Dlcu2fgHklOnajVu2dUNU
19,Fabergé,0.0513,0.721,0.647,0.0026,0.2,-7.039,1,0.189,164.011,4,0.56,1736924,Germany,7lnQCEtaDJeMZN75siSxLc
20,Eiskalt,0.0271,0.786,0.606,6.6e-05,0.106,-6.001,1,0.125,180.03,4,0.681,1701570,Germany,5sMugAU31Ug5SAUUbhBIKU
21,Genick,0.328,0.921,0.58,0.0,0.101,-6.996,0,0.082,104.982,4,0.597,1685825,Germany,1AGjF8pckOxTGeb5zubyqH
22,Huracan,0.388,0.681,0.701,0.0,0.132,-5.192,0,0.442,170.072,4,0.518,1682113,Germany,6AFIVhbJLR7YVvW9fLFMu1
23,Hoch,0.447,0.652,0.802,3.08e-06,0.109,-5.703,1,0.16,153.007,4,0.324,1583053,Germany,7gqefhSJfWyN1qQ2huvEze
