,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,KEIN SCHLAF,0.294,0.606,0.715,0.000133,0.124,-5.608,1,0.173,174.049,4,0.393,6056802,Germany,6416zJN0FGPmh1Ph4BH2h3
1,COLT,0.345,0.544,0.53,0.0,0.0981,-6.168,0,0.428,90.093,4,0.184,5620019,Germany,76IVpz47q3ghkxoUeTTEKb
2,Roller,0.0256,0.941,0.758,0.00258,0.193,-6.47,0,0.17,128.017,4,0.683,4605463,Germany,6hw1Sy9wZ8UCxYGdpKrU6M
3,Der Bratan bleibt der gleiche,0.126,0.612,0.704,0.0,0.569,-4.147,0,0.372,96.015,4,0.672,3780263,Germany,2M39v73rNJmAXUXIW0oagP
4,Dance Monkey,0.688,0.825,0.593,0.000161,0.17,-6.401,0,0.0988,98.078,4,0.54,3568634,Germany,1rgnBhdG2JDFTbYkYRZAku
5,Tiffany,0.0106,0.796,0.631,0.00183,0.116,-7.343,1,0.052,155.985,4,0.534,3324524,Germany,2L0H5LWEuIAvrzfzTruyCB
6,Alien,0.298,0.835,0.601,0.0,0.111,-6.411,1,0.0562,137.998,4,0.853,3283411,Germany,2RaKlveGCllSaXloN8kmzV
7,Keine Liebe,0.134,0.802,0.8,0.000706,0.306,-5.034,0,0.0412,104.062,4,0.567,2897295,Germany,4OVF6uwZlMOSlZmHDnwliX
8,Himmel grau,0.381,0.495,0.619,0.014,0.177,-5.989,0,0.154,93.513,4,0.141,2694967,Germany,1xdj09kwlmFmVONYaYyNsY
9,200 km/h,0.269,0.899,0.67,1.38e-05,0.105,-6.455,0,0.163,148.065,4,0.413,2588267,Germany,2PGA1AsJal6cyMNmKyE56q
10,All I Want for Christmas Is You,0.164,0.336,0.627,0.0,0.0708,-7.463,1,0.0384,150.273,4,0.35,2567701,Germany,0bYg9bo50gSsH3LtXe2SQn
11,110,0.533,0.48,0.749,0.0,0.0997,-5.057,0,0.432,179.056,4,0.419,2534817,Germany,67ojvEGRPAUCOohuMPqoRC
12,Wieso tust Du dir das an?,0.296,0.857,0.473,0.474,0.121,-6.962,0,0.0549,133.966,4,0.461,2528362,Germany,6dNB3XdAzx7kTf5wa8Rg89
13,Skifahren (feat. Joshi Mizu),0.223,0.719,0.705,1.89e-06,0.152,-6.891,0,0.252,133.927,4,0.435,2524736,Germany,1E1YyZjbteIz2XQyLvtRxD
14,Last Christmas,0.189,0.735,0.478,2.48e-06,0.355,-12.472,1,0.0293,107.682,4,0.947,2354775,Germany,2FRnf9qhLbvw8fu4IBXx78
15,Ayy Macarena,0.133,0.816,0.629,0.0,0.0692,-5.568,1,0.226,96.493,4,0.714,2227438,Germany,6LcauUZjF1eXQrgqMUecHX
16,KARMA,0.139,0.698,0.634,4.89e-06,0.338,-6.121,0,0.0742,159.992,4,0.528,2111937,Germany,6oX9RuILbVIglevEhbg8iM
17,Falling,0.123,0.785,0.431,0.0,0.0887,-8.756,0,0.0364,127.085,4,0.236,1986640,Germany,4TnjEaWOeW0eKTKIEvJyCa
18,2002,0.213,0.657,0.691,0.0,0.099,-7.907,0,0.236,160.106,4,0.493,1978514,Germany,2u8AXJyk8pICzj2wyPBL0b
19,Doch in der Nacht,0.121,0.9,0.832,0.25,0.213,-6.906,0,0.0739,130.994,4,0.706,1923916,Germany,3uhTOxvu2h2YEm0uPNF2vi
20,Bietigheimication,0.0998,0.802,0.665,1.89e-06,0.0956,-6.891,1,0.207,160.051,4,0.547,1920242,Germany,4Y5ShamuGjxfQWdwY1Kz5R
