,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Señorita,0.037,0.759,0.54,0.0,0.0945,-6.039,0,0.0287,116.947,4,0.75,4401217,Germany,0TK2YIli7K1leLovkQiNik
1,Neptun,0.295,0.426,0.669,0.035,0.108,-7.154,0,0.0907,93.136,4,0.0983,4215724,Germany,3GmfHF5RUe6r5C9UbvIXQp
2,Zombie,0.218,0.565,0.604,0.0,0.104,-5.764,0,0.13,109.085,4,0.323,3927335,Germany,6fDC5DIa4bt6NbPZWR1yxM
3,Tilidin,0.407,0.631,0.673,0.0,0.154,-4.892,0,0.384,83.504,4,0.721,3399628,Germany,1VEMUkGFio5uURvN8x1DZJ
4,Jetzt rufst du an,0.338,0.661,0.473,0.0,0.11,-7.285,1,0.136,128.48,5,0.402,3295421,Germany,5opjywL6TBjJRF22TcFDMo
5,On Time,0.116,0.699,0.509,2.95e-06,0.18,-7.995,0,0.27,155.97,4,0.327,3229037,Germany,4e3VIoNlhRV6seqSAerKtG
6,Im Film,0.155,0.881,0.584,4.24e-06,0.118,-5.931,0,0.355,100.034,4,0.363,3022930,Germany,7FGhMXAnM4rHN8zN2eBhXI
7,Piece Of Your Heart,0.0404,0.677,0.744,0.00016,0.074,-6.806,0,0.0295,124.08,4,0.631,2479498,Germany,1DFD5Fotzgn6yYXkYsKiGs
8,Raffaello,0.193,0.645,0.49,1.41e-05,0.092,-9.198,1,0.105,74.376,4,0.154,2397300,Germany,7GGhY0m7PZ408BYVXgXtjt
9,Wieder Lila,0.435,0.656,0.756,0.0,0.0934,-4.026,0,0.3,168.031,4,0.645,2366036,Germany,2kkcJ8tSDV42LdWcPjy6We
10,Beautiful People (feat. Khalid),0.124,0.64,0.647,0.0,0.0801,-8.114,0,0.186,92.979,4,0.546,2364255,Germany,70eFcWOvlMObDhURTqT4Fv
11,Vermissen (feat. Henning May),0.169,0.717,0.668,0.0,0.0673,-5.003,0,0.0554,89.045,4,0.464,2364112,Germany,07f2b3CTdgKKlhv0mqUksz
12,I Don't Care (with Justin Bieber),0.0902,0.798,0.676,0.0,0.0894,-5.041,1,0.0442,101.956,4,0.843,2336771,Germany,0hVXuCcriWRGvwMV1r5Yn9
13,Energie,0.158,0.82,0.606,0.00108,0.36,-8.925,0,0.0544,82.005,4,0.514,2315862,Germany,13d0lM7B8ermJVn9C1rOTD
14,Loco Contigo,0.276,0.823,0.71,2.17e-06,0.152,-3.896,0,0.0688,96.024,4,0.376,2292587,Germany,1fBXSMOusjaj7GjzErHmUI
15,ON OFF (feat. Maître Gims),0.76,0.639,0.437,0.0,0.0676,-10.247,0,0.365,105.15,4,0.72,2266726,Germany,554Ip3S1rbeES9TNWXGoK1
16,kAdaLe,0.101,0.518,0.67,0.0,0.0835,-7.307,0,0.47,191.486,4,0.428,2137274,Germany,18VRnJOBksZVjCwwvMazA3
17,Diamonds (feat. Capital Bra),0.0887,0.763,0.495,0.0,0.07,-8.685,0,0.272,154.794,4,0.347,2098719,Germany,2QpxC2yag7Ec7Ut1dovXKb
18,Shot,0.0348,0.721,0.786,0.00297,0.652,-6.637,1,0.0703,105.041,4,0.255,1961513,Germany,7yosVOH7pRWrKANBDbsBqI
19,Yallah Goodbye (feat. Gringo),0.0215,0.875,0.738,0.023,0.112,-6.172,1,0.175,104.953,4,0.21,1954441,Germany,70zRDnEkOhVb51fZA13khd
20,Goodbyes (Feat. Young Thug),0.447,0.58,0.653,0.0,0.111,-3.818,1,0.0745,150.231,4,0.175,1846508,Germany,6vBdBCoOhKHiYDDOcorfNo
21,Old Town Road (feat. Billy Ray Cyrus) - Remix,0.0533,0.878,0.619,0.0,0.113,-5.56,1,0.102,136.041,4,0.639,1843201,Germany,6u7jPi22kF8CTQ3rb9DHE7
22,bad guy,0.328,0.701,0.425,0.13,0.1,-10.965,1,0.375,135.128,4,0.562,1726900,Germany,2Fxmhks0bxGSBdJ92vM42m
23,All Around The World (La La La),0.479,0.733,0.859,0.0645,0.105,-5.03,0,0.033,124.948,4,0.52,1529836,Germany,02itaCXOdC54J0ISjqqFAp
24,Mary,0.03,0.652,0.702,0.0,0.0831,-8.124,1,0.0803,151.995,4,0.82,1493559,Germany,2Jij6ebp6ToNKOn5DWlGxV
25,Narcotic,0.0373,0.749,0.668,0.000272,0.045,-5.964,0,0.0608,108.0,4,0.366,1476556,Germany,7M9w4C8WenlvWfNRAulZOX
26,2 Minuten,0.045,0.765,0.634,2.98e-05,0.0823,-8.217,0,0.151,81.994,4,0.118,1443364,Germany,1u5jYTx2WdptYWYpwqcE9n
27,Stars,0.0292,0.617,0.847,0.0,0.16,-2.933,1,0.11,127.878,4,0.345,1404296,Germany,0TId5TSbdcBP32haUV4Aet
28,Rescue Me,0.156,0.759,0.605,0.0,0.694,-7.737,1,0.0433,121.049,4,0.64,1401458,Germany,0mjAU3yKR1QnXnHtjGJqTM
29,La Haine,0.239,0.841,0.655,9.75e-05,0.213,-4.654,0,0.0851,101.976,4,0.579,1374606,Germany,2AHJLtc81zIfj9EKcVEzmJ
30,Nautilus,0.000967,0.723,0.646,8.71e-06,0.256,-6.166,1,0.332,172.401,4,0.164,1369274,Germany,4qOTcNt9fUBA1PhA2VFg8W
31,Royal Rumble,0.105,0.591,0.888,2.63e-05,0.0928,-3.161,1,0.274,126.881,5,0.574,1308681,Germany,4Rif4wqdvzy84dhP1apC4Y
32,kOMm zU hYPnOTizE,0.0296,0.806,0.727,1.36e-06,0.13,-5.592,0,0.0875,144.999,4,0.713,1231229,Germany,2Gioh12sRWq3iM23hbcPxU
33,Hi Babe,0.423,0.758,0.729,2.39e-06,0.0954,-7.371,1,0.0417,142.052,4,0.738,1230343,Germany,6erIvryBSsAdebNU4a7Mrs
34,Antisocial (with Travis Scott),0.132,0.716,0.823,0.0,0.361,-5.313,0,0.0495,151.957,4,0.91,1213992,Germany,1DhRbox3xkceP64k3JeYfW
35,Boxerschnitt,0.108,0.729,0.727,1.51e-05,0.148,-7.406,1,0.206,95.995,4,0.847,1205105,Germany,6gsCuOHqoaJrMH9HQxxgJK
36,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),0.179,0.661,0.723,1.23e-05,0.14,-6.976,0,0.0566,113.778,4,0.316,1178696,Germany,40OMBMYRk5IQL6xCzGM0JA
37,Babygirl,0.231,0.747,0.669,0.0,0.106,-5.956,1,0.306,89.575,4,0.755,1160787,Germany,5RVjk9aH22Z9Mwg2ZaOPNT
38,All This Love (feat. Harlœ),0.0715,0.469,0.801,0.0,0.49,-5.635,1,0.0834,124.068,4,0.425,1147337,Germany,0nxYyX5PIHJqF4VSb4CIFV
39,Amphetamin,0.228,0.604,0.673,0.0,0.118,-5.701,0,0.238,138.077,4,0.515,1131307,Germany,4oOBtATAjvsYILeALltgZw
40,Ela,0.406,0.762,0.577,0.0,0.0936,-6.768,0,0.0521,130.08,4,0.533,1122399,Germany,2VUTPdW21gPVVTEmvdSwos
41,3 Nights,0.223,0.815,0.518,0.0,0.104,-6.594,0,0.0897,151.891,4,0.877,1093052,Germany,1tNJrcVe6gwLEiZCtprs1u
42,Glad You Came,0.0204,0.757,0.758,0.000638,0.0948,-5.805,1,0.0441,126.056,4,0.281,1081910,Germany,0Nq7JtZtjHjJ2fprzzgwio
43,Someone You Loved,0.751,0.501,0.405,0.0,0.105,-5.679,1,0.0319,109.891,4,0.446,1081164,Germany,7qEHsqek33rTcFNT9PFqLf
44,Con Calma,0.11,0.737,0.86,1.94e-06,0.0574,-2.652,0,0.0593,93.989,4,0.656,1054987,Germany,5w9c2J52mkdntKOmRLeM2m
45,Labyrinth,0.0202,0.929,0.499,0.00175,0.0899,-8.461,0,0.318,95.041,4,0.58,1042964,Germany,1mLBX54nL0dwn54jesMXGU
46,Im Plus,0.134,0.828,0.545,0.0,0.259,-8.31,1,0.365,152.069,4,0.741,1032166,Germany,4HzB8cumQgivTBscS2b487
47,Cross Me (feat. Chance the Rapper & PnB Rock),0.212,0.746,0.787,0.0,0.0669,-6.373,1,0.12,95.005,4,0.607,1022347,Germany,4wuCQX7JvAZLlrcmH4AeZF
48,Babyblau,0.0561,0.811,0.59,0.000909,0.096,-8.508,0,0.0355,99.01,4,0.455,1012683,Germany,765SUkf7pLlponXr94on4Q
49,Barrio,0.45,0.802,0.708,0.0331,0.305,-5.848,0,0.0502,102.987,4,0.625,1011959,Germany,3mbGX2yy83BtCiPO59mE5r
50,Affalterbach,0.0126,0.819,0.633,0.0,0.381,-4.893,0,0.328,86.982,4,0.808,1000660,Germany,2e3bkN2QCScPUnUQiA9ZA4
51,SOS (feat. Aloe Blacc),0.272,0.802,0.645,0.0,0.119,-6.181,0,0.0715,100.001,4,0.376,967702,Germany,2x0RZdkZcD8QRI53XT4GI5
52,cOcO MAmA,0.176,0.515,0.59,2.47e-06,0.141,-6.761,0,0.217,99.785,4,0.374,934624,Germany,0oOPa0AlLnjCO6eci0HIdH
53,Mad Love,0.667,0.622,0.796,0.0,0.106,-2.999,0,0.172,197.705,4,0.62,932808,Germany,79JBjIq90BrQ8Ws0pUhlzD
54,Maghreb Gang (feat. French Montana & Khaled),0.0246,0.738,0.568,0.0,0.146,-5.341,1,0.186,99.933,4,0.399,931165,Germany,1IBUPdwV9TvaipSODdt8QY
55,Higher Love,0.0151,0.693,0.678,5.71e-06,0.101,-7.159,1,0.0324,103.952,4,0.404,930211,Germany,6oJ6le65B3SEqPwMRNXWjY
56,Back to the Start,0.693,0.658,0.831,0.0,0.159,-3.969,1,0.0554,130.016,4,0.52,914371,Germany,2i2JtDSr6GbkRpTToH15SN
57,Portofino,0.0592,0.911,0.708,0.0,0.0567,-3.439,0,0.0888,107.014,4,0.555,899066,Germany,0eQnRxB0jS7uG3sLNpYoMB
58,Bittersweet Symphony (feat. Emily Roberts),0.221,0.676,0.582,0.00627,0.515,-7.58,1,0.128,124.012,4,0.447,891397,Germany,6sYJuVcEu4gFHmeTLdHzRz
59,bad guy (with Justin Bieber),0.252,0.67,0.453,0.33,0.117,-11.265,1,0.295,135.055,4,0.68,874323,Germany,3yNZ5r3LKfdmjoS3gkhUCT
60,Lalala,0.178,0.843,0.39,0.0,0.137,-7.899,1,0.0846,129.972,4,0.495,873100,Germany,51Fjme0JiitpyXKuyQiCDo
61,Rolex,0.346,0.813,0.59,0.0,0.0335,-6.542,0,0.345,91.985,4,0.716,866202,Germany,38lQ7lYhN3eSWepnZHaiBF
62,Dein Fahrer,0.438,0.81,0.746,1.44e-05,0.0756,-5.941,0,0.049,100.009,4,0.637,861977,Germany,3pXy4LGgbDzRGQyj506Kfy
63,NENENE,0.0307,0.724,0.835,0.0,0.131,-4.831,0,0.0887,130.004,4,0.76,859348,Germany,5AiqL0ezAAauDuVK5EJvXU
64,How Do You Sleep?,0.153,0.477,0.682,0.0,0.0763,-4.931,0,0.0925,110.567,5,0.345,857654,Germany,6b2RcmUt1g9N9mQ3CbjX2Y
65,weR mAChT PaRA 2,0.121,0.761,0.958,0.0,0.359,-4.761,1,0.126,149.881,4,0.919,852612,Germany,2nvmHDiEWXRzS6FUDzUhVL
66,500 PS,0.391,0.805,0.924,0.00448,0.0902,-5.883,0,0.0439,139.976,4,0.836,851355,Germany,4UOXo3xWnxYdTf3sFyRaUG
67,Cherry Lady,0.877,0.838,0.549,0.000964,0.115,-7.145,0,0.0755,114.445,4,0.654,850866,Germany,4j5WelE5mkf9A2jmts729h
68,Vincent,0.151,0.703,0.78,0.0,0.203,-4.393,1,0.0361,96.998,4,0.519,842586,Germany,7vs1Yi6SUphHp0eW6ys8HG
69,La Libertad,0.0149,0.676,0.792,0.0,0.414,-4.594,0,0.0351,112.004,4,0.57,838042,Germany,3DsLBZjoU5AYxZXsepHtsW
70,Never Go Back,0.0135,0.421,0.653,0.0,0.114,-4.85,0,0.398,78.6,4,0.733,834761,Germany,2QrXzOqLCVDRZHkToA0tSR
71,Call You Mine (feat. Bebe Rexha),0.225,0.591,0.702,0.0,0.414,-5.59,1,0.0289,104.003,4,0.501,825799,Germany,05CwHjIk71RXVU40boRMnR
72,Remember The Name (feat. Eminem & 50 Cent),0.135,0.852,0.666,0.0,0.798,-6.923,0,0.184,91.046,4,0.726,823190,Germany,0AtP8EkGPn6SwxKDaUuXec
73,It's You,0.374,0.732,0.463,0.0,0.194,-6.972,0,0.0287,95.971,4,0.397,818098,Germany,6moU77g9RQyMzHNuKEaQKq
74,Yapma,0.106,0.771,0.711,1.96e-05,0.0643,-5.46,0,0.0932,167.97,4,0.832,816616,Germany,1194zYf7UfSXP4omxVTmPa
75,Old Town Road,0.0361,0.908,0.517,1.73e-06,0.0949,-6.063,1,0.129,136.019,4,0.471,805353,Germany,53CJANUxooaqGOtdsBTh7O
76,Don't Call Me Up,0.296,0.674,0.881,3.01e-06,0.0793,-2.853,1,0.147,98.994,4,0.234,784526,Germany,5WHTFyqSii0lmT9R21abT8
77,Unforgettable,0.0321,0.601,0.923,0.0,0.158,-3.958,1,0.0717,94.059,4,0.572,772624,Germany,30f7TNgvsS1AWtyuVqMucH
78,Money In The Grave (Drake ft. Rick Ross),0.101,0.831,0.502,0.0,0.122,-4.045,0,0.046,100.541,4,0.101,770177,Germany,5ry2OE6R2zPQFDO85XkgRb
79,One Thing Right,0.0644,0.659,0.625,0.0,0.582,-2.253,1,0.045,88.042,4,0.442,769351,Germany,4hPpVbbakQNv8YTHYaOJP4
80,Letzte Träne,0.435,0.705,0.919,1.38e-05,0.168,-5.087,0,0.244,134.029,4,0.607,766354,Germany,1FuJKBi6XdFyf8Yzmck468
81,DNA,0.0526,0.833,0.701,2.46e-06,0.109,-4.602,1,0.265,156.094,4,0.524,753484,Germany,43DtCXAz2qUJ4YiTX6ICT0
82,South of the Border (feat. Camila Cabello & Cardi B),0.148,0.857,0.621,0.0,0.0865,-6.376,0,0.0825,97.989,4,0.668,752885,Germany,4vUmTMuQqjdnvlZmAH61Qk
83,Prinzessa,0.513,0.736,0.585,2.02e-05,0.108,-6.769,1,0.12,100.609,4,0.28,737721,Germany,0Tq0EhQpVeQJwV3E3P5Jti
84,Marlboro Rot,0.236,0.789,0.812,0.0,0.13,-3.981,1,0.168,94.03,4,0.417,733603,Germany,4e6l3QGj4RZesjDLVqYk3H
