,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,Prinzessa,Capital Bra,6306782,https://open.spotify.com/track/7r55d7IhAj5UGKiYbXBwRP
2,Hobby Hobby,MERO,4807015,https://open.spotify.com/track/260R90ctQ1SiPax90PuEsT
3,7 rings,Ariana Grande,3131651,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF
4,Benzema,Capital Bra,3079742,https://open.spotify.com/track/7KPGeiXWDsGEvFK62wzU8E
5,DODI,Shindy,2970890,https://open.spotify.com/track/63THFs9ovzO3WQsz4lzh0H
6,Sweet but Psycho,Ava Max,2739497,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
7,Orbit,Shirin David,2719971,https://open.spotify.com/track/0dUjcVPXy2Npz7RAmylgOS
8,JAJA,Fero47,2517952,https://open.spotify.com/track/5z3vuYzS9UF6rD6TmBEdUf
9,Baller los,MERO,2320435,https://open.spotify.com/track/1IPRghUN3LFPNbCTsfBJx9
10,Wenn die Sonne untergeht,Azet,2169993,https://open.spotify.com/track/23N0z3XkwS2ErcNKsgCWAb
11,DSCHINNI,Gringo,2029645,https://open.spotify.com/track/3823YouAYclNSqtn7vDjgs
12,Warnung,Kontra K,1871501,https://open.spotify.com/track/3OgD9c7c6GhEWUK660Ezbr
13,Without Me,Halsey,1862040,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
14,HaifischNikez Allstars,LX,1842686,https://open.spotify.com/track/0kLA41xkWzzYzMIEGFuDkP
15,Tausend Tattoos,Sido,1824264,https://open.spotify.com/track/2PAYSgrVOBz8RJqp9B7QLu
16,High Hopes,Panic! At The Disco,1812865,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
17,#niemalsantäuschen,Farid Bang,1809917,https://open.spotify.com/track/4mI0sGmXHviRF9QbY4bfq7
18,Roadrunner,Nimo,1802236,https://open.spotify.com/track/5ryCDI7vwLZp2PyHRdXGLC
19,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",KitschKrieg,1753975,https://open.spotify.com/track/4Nip6oiJU24LqcUEi7u19S
20,Wow.,Post Malone,1668978,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
21,Speechless (feat. Erika Sirola),Robin Schulz,1622343,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
22,500 PS,Bonez MC,1511928,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG
23,Shem Shem & Sex,Nimo,1475501,https://open.spotify.com/track/6ujq8IjOGkbJrp09qarW1E
24,Lelele,Azet,1326837,https://open.spotify.com/track/31Zs71Yb7YoPlFx2p1uKRX
25,Ich liebe es (feat. XATAR & SAMY),Capital Bra,1308674,https://open.spotify.com/track/71XGMPKmWtVxO7bGcGZhbn
26,Cataleya,Samra,1298738,https://open.spotify.com/track/3MrTi2XjvQCZm8V1P1ryuR
27,Be Alright,Dean Lewis,1288431,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
28,Fading,Alle Farben,1264257,https://open.spotify.com/track/2RP8Svo0pMwZXnVcmOffDw
29,Zoey,Nimo,1260460,https://open.spotify.com/track/0dGSOCj6hdV5Nr0V8FjONc
30,Yapma,C ARMA,1247381,https://open.spotify.com/track/1194zYf7UfSXP4omxVTmPa
31,In My Mind,Dynoro,1198046,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
32,Lambo Diablo GT (feat. Nimo & Juju) - Remix,Capo,1175459,https://open.spotify.com/track/3TMW1GOB1lsmvf8er2dE8g
33,Feuer,Capital Bra,1144211,https://open.spotify.com/track/3yuMTMJQ2gkvLhMVZLrcRV
34,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,1099987,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
35,Meer,Luciano,1088578,https://open.spotify.com/track/1LcvTvRfWrQjrF6aymfugd
36,Farben,Kontra K,1076505,https://open.spotify.com/track/6hFmSZIw5gmn9mK4hfqozy
37,Dior 2001,RIN,1056266,https://open.spotify.com/track/2eNSyVH3sNPiAj9WpRYK73
38,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,1049521,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
39,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,1048004,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
40,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,1029596,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
41,Giant (with Rag'n'Bone Man),Calvin Harris,1027514,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
42,Deine Mutter,Kool Savas,1020150,https://open.spotify.com/track/4CJKZGVo4QZH9r6fNXPWDV
43,Let You Love Me,Rita Ora,994329,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
44,Melodien (feat. Juju),Capital Bra,981475,https://open.spotify.com/track/5d35jcJj7WjDQBOHCHPY6t
45,Perfekt (feat. Sofiane),RAF Camora,978905,https://open.spotify.com/track/38KR9aB0bPkjM4gKhKr7tr
46,Like I Love You (feat. The NGHBRS),Lost Frequencies,977769,https://open.spotify.com/track/30K9xVNSog0DVr5ey5yVoY
47,"thank u, next",Ariana Grande,962607,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
48,Say My Name,David Guetta,960120,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
49,Facetime,Dardan,955233,https://open.spotify.com/track/0oZyouBDStcJEUbTmSfys2
50,MILLIONDOLLAR$MILE,Loredana,944024,https://open.spotify.com/track/4nBcGqwztDJ29cyHVJtXsB
51,WTF (feat. Amber Van Day),HUGEL,917422,https://open.spotify.com/track/0gn93i7HJt0calph67R5Wu
52,"Crack, Koks, Piece Unternehmen",Nash,884327,https://open.spotify.com/track/7Kl0tRgiMu5USwbZM5274a
53,Happier,Marshmello,883492,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
54,thank you,Lena,879104,https://open.spotify.com/track/3uCZ4IqMY54A0jxRkyPGPl
55,Dancing With A Stranger (with Normani),Sam Smith,869368,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
56,Kokain,Bonez MC,864797,https://open.spotify.com/track/4Bj3usjRTckEJARO0dLbDf
57,UFF,Veysel,853322,https://open.spotify.com/track/3Rq0ElVcisouAl71RtnTUS
58,MIDDLE CHILD,J. Cole,849263,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
59,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,847019,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
60,Allein,Capital Bra,787900,https://open.spotify.com/track/4tW7mc0pab35DznfVlr3px
61,Look Back at It,A Boogie Wit da Hoodie,786078,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
62,Shallow,Lady Gaga,768064,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
63,Neymar,Capital Bra,746861,https://open.spotify.com/track/7ecGSqT8Ulbzhs5QwgWGVN
64,Eastside (with Halsey & Khalid),benny blanco,741919,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
65,Casanova,Summer Cem,740687,https://open.spotify.com/track/0jB0RNZIfaihaDKNmdrI40
66,ZEZE (feat. Travis Scott & Offset),Kodak Black,731919,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
67,Lost in the Fire,Gesaffelstein,725664,https://open.spotify.com/track/7wFybC8jBH3zE139OpCtpG
68,Body (feat. brando),Loud Luxury,725334,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
69,Saturday Nights,Khalid,708560,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
70,Love Someone,Lukas Graham,704896,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
71,Quapo,Noah,694178,https://open.spotify.com/track/09AnFCeOwF6rXJ09Sm5K7h
72,Happy Now,Kygo,688104,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
73,MIA (feat. Drake),Bad Bunny,674492,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
74,i'm so tired...,Lauv,670439,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
75,One Night Stand,Capital Bra,654960,https://open.spotify.com/track/3AXtDUSO78KrGa9Rq8rWUS
76,Hope,The Chainsmokers,653368,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5
77,Better Now,Post Malone,646758,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
78,BONNIE & CLYDE,Loredana,645617,https://open.spotify.com/track/5UtiebKGhsSce9gX1qCqic
79,Mercedes - Merco Remix,Eno,644260,https://open.spotify.com/track/50EhJEbUDfV8KDvLwdkEbc
80,Promises (with Sam Smith),Calvin Harris,642586,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
81,when the party's over,Billie Eilish,642309,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
82,Bad Liar,Imagine Dragons,641723,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
