,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,Emotions 2.0,Ufo361,4552832,https://open.spotify.com/track/3yZCjDTxzZxx1kll1sRjGc
2,Airwaves,Pashanim,4329064,https://open.spotify.com/track/5CqkgDH8QZjSqqI3HmYxDD
3,ROCKSTAR (feat. Roddy Ricch),DaBaby,3764183,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
4,Boot,Apache 207,3654490,https://open.spotify.com/track/0rqY8g1Y1zaA4YwU6vhBQg
5,Fame,Apache 207,3053396,https://open.spotify.com/track/3goH7O78TLkV9RhCAyM4AT
6,In meinem Benz,AK AUSSERKONTROLLE,3038252,https://open.spotify.com/track/6BXyD6UUPizpRpA7iOi99r
7,VALLA NEIN (feat. Luciano),KC Rebell,2676534,https://open.spotify.com/track/2rxxXYtTIFKyrhJpofeoIX
8,Roadrunner,Bonez MC,2590071,https://open.spotify.com/track/0BwO44CBPFWxAIO5ZbPf3N
9,Emotions,Ufo361,2513130,https://open.spotify.com/track/6lU4BQWZomCWRfKSowfezE
10,FLY,KC Rebell,2393144,https://open.spotify.com/track/1WoM4mof0Nl1xPtwf6h6ow
11,Blinding Lights,The Weeknd,2347120,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
12,7 Stunden,LEA,2304221,https://open.spotify.com/track/1EbdQ54jFLGEH94cUif3TI
13,Roses - Imanbek Remix,SAINt JHN,2256998,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
14,WEISSER RAUCH,FOURTY,2139421,https://open.spotify.com/track/6bRR9tU3WUBsC4aywSgHEO
15,DAS RENNEN,RIN,2117695,https://open.spotify.com/track/3qT2eKpWNq5cze7kGGORDZ
16,Never Let Me Down,VIZE,2057399,https://open.spotify.com/track/5TGcyccg8Hkgn9jB7gUpMN
17,TROLLZ (with Nicki Minaj),6ix9ine,2049072,https://open.spotify.com/track/3dVvWnj4D8JGkKvo6Hucso
18,Roller,Apache 207,1730995,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
19,Toosie Slide,Drake,1717818,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
20,GOOBA,6ix9ine,1716322,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
21,Breaking Me,Topic,1689703,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
22,SKRR,KALIM,1688932,https://open.spotify.com/track/0U9dP3BUlAgq9KkJXOijBH
23,Kings & Queens,Ava Max,1688898,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
24,ily (i love you baby) (feat. Emilee),Surf Mesa,1645086,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
25,SANDMANN,reezy,1572978,https://open.spotify.com/track/5UDK6yzqiW4kJU3YQauYR5
26,Jacob&Co,Elias,1527387,https://open.spotify.com/track/23ZPFQND2oGe0LBd28Z3t2
27,Some Say - Felix Jaehn Remix,Nea,1446111,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
28,MAMACITA,Black Eyed Peas,1439611,https://open.spotify.com/track/2g1ukx0VolwI31t8z5vprw
29,Nicht verdient,Capital Bra,1416243,https://open.spotify.com/track/7v8OynJxOxHoeS5C2UA9Y7
30,Übermorgen,Mark Forster,1407260,https://open.spotify.com/track/1NP7bzm8UksJUWXsuFoOwE
31,Ich würd' lügen,KAYEF,1400911,https://open.spotify.com/track/4K9BEykCbkN1y0by5VAruR
32,Rain On Me (with Ariana Grande),Lady Gaga,1329637,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
33,Dance Monkey,Tones And I,1323900,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
34,HENTAI,KASIMIR1441,1296674,https://open.spotify.com/track/3hjw1GrRADgmfEjuQfOUqq
35,HOES UP G'S DOWN,Shirin David,1285387,https://open.spotify.com/track/01I9AEz658sQnQzCL3K3QG
36,Savage Love (Laxed - Siren Beat),Jawsh 685,1259730,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
37,Supalonely,BENEE,1242242,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
38,death bed (coffee for your head),Powfu,1202498,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
39,In Your Eyes (feat. Alida),Robin Schulz,1194169,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
40,Like I Love You,Nico Santos,1176316,https://open.spotify.com/track/7hr6WRm7HUlVdkfnhSTm0G
41,Control,Zoe Wees,1175792,https://open.spotify.com/track/50Td3qilgs8BLtv8mHyT1t
42,Late Night,Luciano,1165309,https://open.spotify.com/track/33jaF6gknsRif8HzH1RMAB
43,Salt,Ava Max,1158341,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
44,Tränen aus Kajal,CÉLINE,1154145,https://open.spotify.com/track/1vZqDXhvyXAwSM8V6MU0N5
45,Treppenhaus,LEA,1141921,https://open.spotify.com/track/0psIeufUtT83Ot2dkLjQ0v
46,Komm Komm,Capital Bra,1118891,https://open.spotify.com/track/3US6RbELvvrPw3DcvtJmis
47,Hayat,Ra'is,1113791,https://open.spotify.com/track/5duf2NsABczC5cHAe0zwLn
48,H <3 T E L,Dardan,1100134,https://open.spotify.com/track/4PP0u2Fhzg8NnPW3EZGw2v
49,Party Girl,StaySolidRocky,1070078,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
50,AVENTADOR,Dardan,1005095,https://open.spotify.com/track/4tWuatjrK2HpbZqWV82onF
51,Hauseingang,Pashanim,1003811,https://open.spotify.com/track/1IikW5aCjY08gagX94j3fJ
52,Take My Hand,Jerome,1002625,https://open.spotify.com/track/7My1iCGUznwNztIokee32S
53,200 km/h,Apache 207,989452,https://open.spotify.com/track/2PGA1AsJal6cyMNmKyE56q
54,Lose Somebody,Kygo,986124,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
55,SICKO,Felix Jaehn,980110,https://open.spotify.com/track/2vDxrqUKTkgSxn7x3JYms9
56,THE SCOTTS,THE SCOTTS,961381,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
57,Scarface (feat. Capo & Rick Ross),Farid Bang,958395,https://open.spotify.com/track/4Qy2Eo9URGWbV4VzwBTdxU
58,BaeBae,Samra,949987,https://open.spotify.com/track/20rTzps5LFpeylWrzM84zS
59,Maison,Luciano,947102,https://open.spotify.com/track/78YdCUtMzJEPdWeFEtTnIO
60,Break My Heart,Dua Lipa,939294,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
61,Wenn ich will,CÉLINE,926549,https://open.spotify.com/track/33Sn2Rd42g2Rc6NKmMBZpf
62,Watermelon Sugar,Harry Styles,915142,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
63,Bassdrum,Scooter,910746,https://open.spotify.com/track/5h1p0YgjEoJHyjvO9CcA5A
64,Trendsetter,Nimo,910244,https://open.spotify.com/track/5DvTCC5k50T8InS6xGqW2K
65,Cooler Than Me,Lucky Luke,906178,https://open.spotify.com/track/525GY0mXYnxajolwgS8Eaz
66,The Passenger (LaLaLa) [feat. MOKABY],LUM!X,866744,https://open.spotify.com/track/2A0CxheiQGQdCiKtOR7jMP
67,FAVELA,Dardan,862752,https://open.spotify.com/track/40FC3ZqDiSw3QYH5da1GUI
68,110,Capital Bra,846970,https://open.spotify.com/track/67ojvEGRPAUCOohuMPqoRC
69,Bogota,MERO,836485,https://open.spotify.com/track/29TUkNnrShE2xvCZcCb6Xa
70,Shotz Fired,Bonez MC,827966,https://open.spotify.com/track/0dy5NFDnx5fuZvE8ZXEX35
71,WHATS POPPIN,Jack Harlow,827654,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
72,Göz Bebegim,Firat,826978,https://open.spotify.com/track/3MH2DiWcxLde8NRX1EiCCG
73,The Box,Roddy Ricch,808982,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
74,Katsching,Knossi,806204,https://open.spotify.com/track/6ZuDX0OSP287l1KtsCcLuy
75,Fingertips,Tom Gregory,801597,https://open.spotify.com/track/0X4hMHBj4Ra6h1tIQGl1CH
76,What's Luv,Shindy,800855,https://open.spotify.com/track/3UE1ojFN1y0GybCNSyKGdK
77,Angels Sippen,Symba,786550,https://open.spotify.com/track/0gThlZWwZWkDqRKGOz2CN1
78,Anders,Fero47,785298,https://open.spotify.com/track/5BGNoSjmaufev4ubnT50Dp
79,Don't Start Now,Dua Lipa,775963,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
80,Te Amo Mi Amor,Sarah Lombardi,773427,https://open.spotify.com/track/5pmXZqUacxdwwF9fdWQEzw
81,KMDF,Haftbefehl,769184,https://open.spotify.com/track/2P3wDebxuSCf415hQq9O0L
82,90-60-111,Shirin David,763965,https://open.spotify.com/track/3ZdDYeaZzeYnrP4crgXzPk
83,2002,Sido,760124,https://open.spotify.com/track/2u8AXJyk8pICzj2wyPBL0b
84,Close Your Eyes,Felix Jaehn,758494,https://open.spotify.com/track/7N06jo3EnV792VFaG8vuW6
85,Alles was ich hab,Fynn Kliemann,750837,https://open.spotify.com/track/254AnlO6Fr8ge2hH0nywp7
86,Falling,Trevor Daniel,748936,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
87,HIGHEST IN THE ROOM,Travis Scott,748604,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
88,Baby,Joker Bra,748173,https://open.spotify.com/track/1V7JaMp11LKGwKiVmSetf0
89,Blueberry Faygo,Lil Mosey,744839,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
90,Gimme! Gimme! Gimme!,GAMPER & DADONI,738232,https://open.spotify.com/track/4zLSkwZaiMfzzapPCbdG90
91,Shababs botten,Pashanim,732598,https://open.spotify.com/track/0H9WHopZ62JeDaGau7REMw
92,Skifahren (feat. Joshi Mizu),The Cratez,728012,https://open.spotify.com/track/7qwWwsa6otLM0UOEamls4s
