,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,Der Bratan bleibt der gleiche,Capital Bra,6729825,https://open.spotify.com/track/2M39v73rNJmAXUXIW0oagP
2,Roller,Apache 207,4954593,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
3,Dance Monkey,Tones And I,3809746,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
4,Skifahren (feat. Joshi Mizu),The Cratez,3505023,https://open.spotify.com/track/1E1YyZjbteIz2XQyLvtRxD
5,Wieso tust Du dir das an?,Apache 207,3192608,https://open.spotify.com/track/6dNB3XdAzx7kTf5wa8Rg89
6,200 km/h,Apache 207,2940573,https://open.spotify.com/track/2PGA1AsJal6cyMNmKyE56q
7,110,Capital Bra,2755085,https://open.spotify.com/track/67ojvEGRPAUCOohuMPqoRC
8,KARMA,Nimo,2636153,https://open.spotify.com/track/6oX9RuILbVIglevEhbg8iM
9,All I Want for Christmas Is You,Mariah Carey,2568254,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
10,Keine Liebe,RIN,2562952,https://open.spotify.com/track/41wZE5FpxbPaZqXtlmBhPG
11,Bietigheimication,RIN,2540496,https://open.spotify.com/track/6zBgWdmXjYFGR5HqjSBHru
12,Sorry,Veysel,2516256,https://open.spotify.com/track/4usaWLgpOAmNT8RLWVmNiB
13,Hayabusa,Miami Yacine,2511319,https://open.spotify.com/track/5bWb0lSKQzqlRbq6lonxl7
14,Ayy Macarena,Tyga,2373624,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
15,Doch in der Nacht,Apache 207,2371759,https://open.spotify.com/track/3uhTOxvu2h2YEm0uPNF2vi
16,2002,Sido,2346886,https://open.spotify.com/track/2u8AXJyk8pICzj2wyPBL0b
17,Last Christmas,Wham!,2311058,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
18,Athen,Jamule,2256627,https://open.spotify.com/track/1MJzx3O4tcwe7PrRWpOAb4
19,Falling,Trevor Daniel,2124235,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
20,Ride It,Regard,1955799,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
21,Désolé,Fero47,1895314,https://open.spotify.com/track/4qO9PCGfllezWOALSpDs52
22,HULI,SSIO,1863408,https://open.spotify.com/track/1WgXlsix17eHKWHAIdFGJ3
