,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,DODI,Shindy,6349154,https://open.spotify.com/track/63THFs9ovzO3WQsz4lzh0H
2,Benzema,Capital Bra,3884393,https://open.spotify.com/track/7KPGeiXWDsGEvFK62wzU8E
3,#niemalsantäuschen,Farid Bang,3030456,https://open.spotify.com/track/0hzcLCW6F1F0jauTFAhOQP
4,Sweet but Psycho,Ava Max,3010352,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
5,JAJA,Fero47,2941140,https://open.spotify.com/track/5z3vuYzS9UF6rD6TmBEdUf
6,HaifischNikez Allstars,LX,2815214,https://open.spotify.com/track/0kLA41xkWzzYzMIEGFuDkP
7,Baller los,MERO,2361874,https://open.spotify.com/track/1IPRghUN3LFPNbCTsfBJx9
8,Tausend Tattoos,Sido,2093507,https://open.spotify.com/track/2PAYSgrVOBz8RJqp9B7QLu
9,Shem Shem & Sex,Nimo,2083458,https://open.spotify.com/track/6ujq8IjOGkbJrp09qarW1E
10,High Hopes,Panic! At The Disco,2042077,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
11,Lelele,Azet,1976697,https://open.spotify.com/track/31Zs71Yb7YoPlFx2p1uKRX
12,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",KitschKrieg,1843618,https://open.spotify.com/track/4Nip6oiJU24LqcUEi7u19S
13,Without Me,Halsey,1827243,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
14,Zoey,Nimo,1664945,https://open.spotify.com/track/0dGSOCj6hdV5Nr0V8FjONc
15,500 PS,Bonez MC,1661233,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG
16,Wow.,Post Malone,1614050,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
17,Speechless (feat. Erika Sirola),Robin Schulz,1546272,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
18,Be Alright,Dean Lewis,1481874,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
19,Lambo Diablo GT (feat. Nimo & Juju) - Remix,Capo,1464081,https://open.spotify.com/track/3TMW1GOB1lsmvf8er2dE8g
20,"Crack, Koks, Piece Unternehmen",Nash,1425160,https://open.spotify.com/track/7Kl0tRgiMu5USwbZM5274a
21,In My Mind,Dynoro,1319893,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
22,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,1303850,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
23,Meer,Luciano,1265700,https://open.spotify.com/track/1LcvTvRfWrQjrF6aymfugd
24,Feuer,Capital Bra,1265088,https://open.spotify.com/track/3yuMTMJQ2gkvLhMVZLrcRV
25,Cataleya,Samra,1258759,https://open.spotify.com/track/3MrTi2XjvQCZm8V1P1ryuR
26,Ich liebe es (feat. XATAR & SAMY),Capital Bra,1257941,https://open.spotify.com/track/71XGMPKmWtVxO7bGcGZhbn
27,Fading,Alle Farben,1257782,https://open.spotify.com/track/2RP8Svo0pMwZXnVcmOffDw
28,Farben,Kontra K,1237574,https://open.spotify.com/track/6hFmSZIw5gmn9mK4hfqozy
29,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,1201333,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
30,MILLIONDOLLAR$MILE,Loredana,1193023,https://open.spotify.com/track/4nBcGqwztDJ29cyHVJtXsB
31,Let You Love Me,Rita Ora,1182823,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
32,Happier,Marshmello,1178057,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
33,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,1174756,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
34,Dior 2001,RIN,1129850,https://open.spotify.com/track/2eNSyVH3sNPiAj9WpRYK73
35,"thank u, next",Ariana Grande,1094910,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
36,Facetime,Dardan,1069351,https://open.spotify.com/track/0oZyouBDStcJEUbTmSfys2
37,Hayate,Luciano,1015603,https://open.spotify.com/track/2vzQotgEoJMvqOQp9XxqFR
38,Perfekt (feat. Sofiane),RAF Camora,993164,https://open.spotify.com/track/38KR9aB0bPkjM4gKhKr7tr
39,SOS,Nura,987574,https://open.spotify.com/track/7MlQrxSlPiZzCDTRr1tMXd
40,Say My Name,David Guetta,974993,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
41,Like I Love You (feat. The NGHBRS),Lost Frequencies,974583,https://open.spotify.com/track/30K9xVNSog0DVr5ey5yVoY
42,UFF,Veysel,958267,https://open.spotify.com/track/3Rq0ElVcisouAl71RtnTUS
43,ZEZE (feat. Travis Scott & Offset),Kodak Black,953395,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
44,Kokain,Bonez MC,953159,https://open.spotify.com/track/4Bj3usjRTckEJARO0dLbDf
45,Melodien (feat. Juju),Capital Bra,936118,https://open.spotify.com/track/5d35jcJj7WjDQBOHCHPY6t
46,Eastside (with Halsey & Khalid),benny blanco,891868,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
47,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,877716,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
48,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,869627,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
49,Casanova,Summer Cem,857159,https://open.spotify.com/track/0jB0RNZIfaihaDKNmdrI40
50,PARA ILLEGAL (feat. Lil Lano),King Khalil,856005,https://open.spotify.com/track/3mulaE9xF8LhmwZN61kHvS
51,Body (feat. brando),Loud Luxury,845969,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
52,Lost in the Fire,Gesaffelstein,802665,https://open.spotify.com/track/7wFybC8jBH3zE139OpCtpG
53,Promises (with Sam Smith),Calvin Harris,784005,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
54,MIA (feat. Drake),Bad Bunny,780362,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
55,Love Someone,Lukas Graham,765362,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
56,Shallow,Lady Gaga,751345,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
57,Allein,Capital Bra,740833,https://open.spotify.com/track/4tW7mc0pab35DznfVlr3px
58,Yapma,C ARMA,735041,https://open.spotify.com/track/40U9Hj3oyCRHRY1tq2zkbS
59,BONNIE & CLYDE,Loredana,723144,https://open.spotify.com/track/5UtiebKGhsSce9gX1qCqic
60,Saturday Nights,Khalid,716542,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
61,Bad Liar,Imagine Dragons,703436,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
62,Better Now,Post Malone,696874,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
63,Neymar,Capital Bra,694655,https://open.spotify.com/track/7ecGSqT8Ulbzhs5QwgWGVN
64,SICKO MODE,Travis Scott,690272,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
65,Ruin My Life,Zara Larsson,688553,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
66,Valentino Camouflage,Luciano,682827,https://open.spotify.com/track/0RMrNZG8THmtHXU90tfsQY
67,Kiss and Make Up,Dua Lipa,680350,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
68,Dancing With A Stranger (with Normani),Sam Smith,665440,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
69,Happy Now,Kygo,658014,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
70,Mercedes,Eno,655523,https://open.spotify.com/track/3FHppoOv1gMexzC9XyMCFz
71,when the party's over,Billie Eilish,648150,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
72,Abfahrt,FiNCH,647328,https://open.spotify.com/track/4Gq7MQyUxW3C7iGWooMffP
73,KIKA,6ix9ine,638876,https://open.spotify.com/track/6Gy7rXB6Ku5vIWC7WGWsl3
74,Roli Glitzer Glitzer (feat. Luciano & Eno),Capital Bra,638346,https://open.spotify.com/track/5P8EPCYTLW2bR4PanlvEpI
75,Taste (feat. Offset),Tyga,633698,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
76,Einmal,Mark Forster,631252,https://open.spotify.com/track/4MshU1BZjRZjXtoSpaOJlL
77,Going Bad (feat. Drake),Meek Mill,629862,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
78,SAD!,XXXTENTACION,615240,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
79,471,Gallo Nero,610639,https://open.spotify.com/track/5MMToWZTIx01kfI6ff999q
80,thank you,Lena,609423,https://open.spotify.com/track/3uCZ4IqMY54A0jxRkyPGPl
81,Girls Like You (feat. Cardi B),Maroon 5,605707,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
82,Ballin,Luciano,602976,https://open.spotify.com/track/4PwQl3zVNOg1NUZzTOux8S
83,Copacabana,Leon Machère,601274,https://open.spotify.com/track/214Mx6MSJhtaO1uPtZGqLH
84,rockstar (feat. 21 Savage),Post Malone,593823,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
85,Solo (feat. Demi Lovato),Clean Bandit,590225,https://open.spotify.com/track/3NuK5xMlSlB6K2Qp16zf3h
86,Moonlight,XXXTENTACION,589486,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
87,Nummer unterdrückt,Bonez MC,584487,https://open.spotify.com/track/2SRVj6ceeIffVEm9NFyRHI
88,One Night Stand,Capital Bra,578161,https://open.spotify.com/track/3AXtDUSO78KrGa9Rq8rWUS
89,Rise,Jonas Blue,572232,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx
90,Natural,Imagine Dragons,571982,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
91,Falling Down - Bonus Track,Lil Peep,571913,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
92,Look Back at It,A Boogie Wit da Hoodie,570733,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
93,Risiko,Bonez MC,564073,https://open.spotify.com/track/4HIv1dRF270YMyfvuxnF0d
