,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,Wolke 10,MERO,9015597,https://open.spotify.com/track/14f1n3XCW3fQhAODW0CwLK
2,Gib Ihm,Shirin David,3430425,https://open.spotify.com/track/5iIgIxtMNeogKaFUfvuAbs
3,DNA,KC Rebell,3198674,https://open.spotify.com/track/4BD9yUEFI07WaDJ381DDMq
4,Kamehameha,Azet,2559602,https://open.spotify.com/track/0qzX2dAs1otoAABKNHUwRb
5,Capital Bra je m'appelle,Capital Bra,2459575,https://open.spotify.com/track/6VMAFT0zfide2Jg8MVZAPz
6,Fragen,Azet,2371293,https://open.spotify.com/track/3gs4lX2JSAFc8v8piogE3i
7,Ferrari,Eno,2249587,https://open.spotify.com/track/4AgK0CwpwcekXVdAoYB2VO
8,Prinzessa,Capital Bra,2151201,https://open.spotify.com/track/7r55d7IhAj5UGKiYbXBwRP
9,Hobby Hobby,MERO,1951878,https://open.spotify.com/track/260R90ctQ1SiPax90PuEsT
10,Sweet but Psycho,Ava Max,1831620,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
11,7 rings,Ariana Grande,1756328,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
12,Hallo Hallo,Azet,1668657,https://open.spotify.com/track/0RjhrAgD7bSYBi0fyqX616
13,Look Back at It,A Boogie Wit da Hoodie,1630137,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
14,Con Calma,Daddy Yankee,1601243,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
15,Wow.,Post Malone,1575387,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
16,Diablo,Luciano,1568789,https://open.spotify.com/track/2myuZYePLUQV4I9KDbMmiW
17,Benzema,Capital Bra,1536229,https://open.spotify.com/track/7KPGeiXWDsGEvFK62wzU8E
18,Pam Pam,Azet,1516046,https://open.spotify.com/track/7varEevkxnTyw3qufGfE6V
19,Baller los,MERO,1508492,https://open.spotify.com/track/1IPRghUN3LFPNbCTsfBJx9
20,Speechless (feat. Erika Sirola),Robin Schulz,1484795,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
21,Giant (with Rag'n'Bone Man),Calvin Harris,1472183,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
22,JAJA,Fero47,1410769,https://open.spotify.com/track/5z3vuYzS9UF6rD6TmBEdUf
23,ROMEO & JULIET,Loredana,1390100,https://open.spotify.com/track/3uB8KqnEoQq5bTQ1JFHJ7Y
24,Sucker,Jonas Brothers,1371388,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
25,Pare,Azet,1346533,https://open.spotify.com/track/2E65WRtNfdWZjnIEaah9fA
26,Deine Mutter,Kool Savas,1325413,https://open.spotify.com/track/4y8xXLG9O3Rbl6e1KaNRTG
27,Yapma,C ARMA,1313452,https://open.spotify.com/track/1194zYf7UfSXP4omxVTmPa
28,500 PS,Bonez MC,1299979,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG
29,"break up with your girlfriend, i'm bored",Ariana Grande,1275295,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
30,Road2Goat,Shindy,1256723,https://open.spotify.com/track/7jmyKXzjmjgmloEBZdFIRn
31,Viva la Dealer,SDP,1251233,https://open.spotify.com/track/2vuFdbSOLje3khV4rLSEpm
32,So stell ich mir das vor,18 Karat,1241147,https://open.spotify.com/track/4xguhUOQ0YeguPC9Q3JSfz
33,Lelele,Azet,1211566,https://open.spotify.com/track/61A9J4906Zkuqd22oasZVR
34,Don't Call Me Up,Mabel,1209030,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
35,i'm so tired...,Lauv,1187044,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
36,High Hopes,Panic! At The Disco,1164001,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
37,Shallow,Lady Gaga,1146419,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
38,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",KitschKrieg,1127009,https://open.spotify.com/track/4Nip6oiJU24LqcUEi7u19S
39,Tausend Tattoos,Sido,1120195,https://open.spotify.com/track/2PAYSgrVOBz8RJqp9B7QLu
40,Nese Don,Azet,1096718,https://open.spotify.com/track/1EBK8F9hcrAQo2OGJ66ILb
41,Dresscode Gucci,Joker Bra,1094610,https://open.spotify.com/track/1bdX9WfgtGmkczxGli2zmi
42,Let Me Down Slowly,Alec Benjamin,1093744,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
43,Ist es wahr,Azet,1060495,https://open.spotify.com/track/4CBmq7qDSuIna6QhW11hYv
44,WTF (feat. Amber Van Day),HUGEL,1045097,https://open.spotify.com/track/0gn93i7HJt0calph67R5Wu
45,Wenn die Sonne untergeht,Azet,1037496,https://open.spotify.com/track/6eWgN8PoowGfqvDYVPxZAq
46,G Klasse (feat. Lil Lano & M.O.030),King Khalil,1034540,https://open.spotify.com/track/6Xt6kg1kGrZCi4gJhijxeT
47,DODI,Shindy,1024722,https://open.spotify.com/track/63THFs9ovzO3WQsz4lzh0H
48,Fading,Alle Farben,1011499,https://open.spotify.com/track/2RP8Svo0pMwZXnVcmOffDw
49,Licht (feat. Dardan),Bausa,1004234,https://open.spotify.com/track/07zfbHDB3sGLROy9jVyTLP
50,Without Me,Halsey,991298,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
51,Leyla,Nimo,984717,https://open.spotify.com/track/08OFGhKf7mK1BGhzMtXaqo
52,Moonlight,Gaullin,973179,https://open.spotify.com/track/0A5gdlrpAuQqZ2iFgnqBFW
53,In My Mind,Dynoro,943164,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
54,bury a friend,Billie Eilish,936939,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
55,Nur ein Tanz,Pietro Lombardi,930652,https://open.spotify.com/track/6oaNpCVXUtmG0eKxsPO6Uf
56,Power Over Me,Dermot Kennedy,910737,https://open.spotify.com/track/0OGNtqKkjI7FCE9HZ4Khgo
57,Geld verdammt,Azet,865314,https://open.spotify.com/track/4l39FpxE1Gq0G6T2wMaabb
58,So Close,NOTD,855279,https://open.spotify.com/track/7FjZU7XFs7P9jHI9Z0yRhK
59,Zieh,Azet,851650,https://open.spotify.com/track/0EDfHoIv0QzEybexqdnYkI
60,Facetime - Remix,Dardan,835435,https://open.spotify.com/track/65ABT1Rjw8P6QDo0NDNtrW
61,"5 Minuten (feat. Cro, AnnenMayKantereit & Trettmann)",KitschKrieg,821264,https://open.spotify.com/track/1rciHe0jRJnF3J6CuAwOH0
