,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,Angeklagt,Bonez MC,2919339,https://open.spotify.com/track/5FLkxbVtsn88ejcLR62L4T
2,Kennst du das ?!,Samra,2792317,https://open.spotify.com/track/6ReuhBWXeOzgOQIXiPqW0y
3,gebe auf.,Lune,2753995,https://open.spotify.com/track/1upzszB5JxMfNUEBmkcgaO
4,Mood (feat. iann dior),24kGoldn,2520726,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
5,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,2410311,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
6,Therefore I Am,Billie Eilish,2184334,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
7,Head & Heart (feat. MNEK),Joel Corry,1985304,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
8,Paradise,VIZE,1846014,https://open.spotify.com/track/2qpZjutAe3pstQsjwSXQb4
9,Lonely (with benny blanco),Justin Bieber,1834437,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
10,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,1740994,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
11,What You Know Bout Love,Pop Smoke,1706903,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
12,Habibi,Casar,1671633,https://open.spotify.com/track/5wvuvSerLcNK5Xc8v2duWn
13,positions,Ariana Grande,1614444,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
14,Tut mir nicht leid,Loredana,1576306,https://open.spotify.com/track/4YQHUUBLOjWxPYzXFEv1Pr
15,Kollektiv,LX,1504507,https://open.spotify.com/track/1WGegaPI5cRivxk7Rv3Uw8
16,Onkelz Poster,FiNCH,1470093,https://open.spotify.com/track/4151t4alIElfFeqeJTchjm
17,Unterwegs,KitschKrieg,1402985,https://open.spotify.com/track/7mrWTjhYctgEQb0lJKrVWy
18,All We Got (feat. KIDDO),Robin Schulz,1399450,https://open.spotify.com/track/1FP9s72rDYty6mfoOEYKnE
19,Bist du Okay,Mark Forster,1385467,https://open.spotify.com/track/1O2gOblgfyostGPbLzqghY
20,Goosebumps,HVME,1381892,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
21,Monet,Alligatoah,1324255,https://open.spotify.com/track/2vS1HmVoOpvWeFKf7HnWdJ
22,Elbe,Bozza,1286070,https://open.spotify.com/track/2kvJnNMqnimkCZUUWjOINy
23,you broke me first,Tate McRae,1248551,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
24,Take You Dancing,Jason Derulo,1230475,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
25,Blinding Lights,The Weeknd,1218954,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
26,Paradise (feat. Dermot Kennedy),MEDUZA,1208179,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
27,GEISTERSTADT,Capo,1193886,https://open.spotify.com/track/0AdW0WP7my1ggWaKBJHmr3
28,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,1179522,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
29,Jetski,Bonez MC,1177300,https://open.spotify.com/track/42u8dZf00xsPqCgWFbqCqZ
30,Jerusalema (feat. Nomcebo Zikode),Master KG,1141642,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
31,Hypnotized,Purple Disco Machine,1140774,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB
32,ROCKSTAR (feat. Roddy Ricch),DaBaby,1107969,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
33,The Business,Tiësto,1104141,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
34,B.L.F.L.,Azet,1094217,https://open.spotify.com/track/4BzvWX9B1viL3cj4bMxmx0
35,Savage Love (Laxed - Siren Beat),Jawsh 685,1087491,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
36,Lovefool,twocolors,1078120,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4
37,Checka,Delara,1073602,https://open.spotify.com/track/5ChtVY22XWHIpSgPtZZ6wB
38,Alien,Dennis Lloyd,1030048,https://open.spotify.com/track/1Tqshmc0rnQPaIGJfRp2Da
39,No Therapy,Felix Jaehn,1029005,https://open.spotify.com/track/7tUTCcqkMCnC9qLqbQeI0T
40,Hollywood,LA Vision,1015548,https://open.spotify.com/track/1XdMp6v9Q3N80WnKSbGfl4
41,Bläulich,Apache 207,1010897,https://open.spotify.com/track/2WRTnY0slmFgWcrmEr8dPj
42,AMG,Kool Savas,994090,https://open.spotify.com/track/4EmiHs5KnkApKW8pkfWdWW
43,Roller,Apache 207,977428,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
44,Giants,Dermot Kennedy,954184,https://open.spotify.com/track/43CHdbHYdcbUWP10UFKyZ7
45,Dynamite,BTS,941941,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
