,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,Tilidin,Capital Bra,7126847,https://open.spotify.com/track/1VEMUkGFio5uURvN8x1DZJ
2,ON OFF (feat. Maître Gims),Shirin David,5813958,https://open.spotify.com/track/554Ip3S1rbeES9TNWXGoK1
3,Señorita,Shawn Mendes,5776630,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
4,Shot,Ufo361,5287106,https://open.spotify.com/track/7yosVOH7pRWrKANBDbsBqI
5,Diamonds (feat. Capital Bra),Summer Cem,3745310,https://open.spotify.com/track/2QpxC2yag7Ec7Ut1dovXKb
6,Im Plus,Luciano,3347729,https://open.spotify.com/track/4HzB8cumQgivTBscS2b487
7,Wieder Lila,Samra,3218689,https://open.spotify.com/track/2kkcJ8tSDV42LdWcPjy6We
8,Vermissen (feat. Henning May),Juju,3105086,https://open.spotify.com/track/07f2b3CTdgKKlhv0mqUksz
9,I Don't Care (with Justin Bieber),Ed Sheeran,2877591,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
10,weR mAChT PaRA 2,Dardan,2844872,https://open.spotify.com/track/2nvmHDiEWXRzS6FUDzUhVL
11,Royal Rumble,Kalazh44,2733212,https://open.spotify.com/track/4Rif4wqdvzy84dhP1apC4Y
12,Piece Of Your Heart,MEDUZA,2606600,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
13,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,2544498,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
14,Beautiful People (feat. Khalid),Ed Sheeran,2332888,https://open.spotify.com/track/4evmHXcjt3bTUHD1cvny97
15,bad guy,Billie Eilish,2288334,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
16,Dein Fahrer,Sero El Mero,2232509,https://open.spotify.com/track/3pXy4LGgbDzRGQyj506Kfy
17,La Haine,Luciano,2041570,https://open.spotify.com/track/2AHJLtc81zIfj9EKcVEzmJ
18,Maghreb Gang (feat. French Montana & Khaled),Farid Bang,1926813,https://open.spotify.com/track/1IBUPdwV9TvaipSODdt8QY
19,100 Round Drum,LX,1914205,https://open.spotify.com/track/1ItPzUiqRo9GU0y2bnoxnG
20,All Around The World (La La La),R3HAB,1825194,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
21,Hi Babe,Juju,1786583,https://open.spotify.com/track/6erIvryBSsAdebNU4a7Mrs
22,Mary,Bausa,1785012,https://open.spotify.com/track/2Jij6ebp6ToNKOn5DWlGxV
23,Labyrinth,Loredana,1765619,https://open.spotify.com/track/1mLBX54nL0dwn54jesMXGU
24,Olabilir,MERO,1739461,https://open.spotify.com/track/5b195aHKKd6oTr4f7DoRCo
25,Portofino,Leon Machère,1725322,https://open.spotify.com/track/0eQnRxB0jS7uG3sLNpYoMB
26,EFH,Shindy,1648100,https://open.spotify.com/track/1fsaruaCPeyVquN9iQLHzX
27,Rescue Me,OneRepublic,1633766,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
28,NENENE,Fero47,1602797,https://open.spotify.com/track/5AiqL0ezAAauDuVK5EJvXU
