,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,XXL,Miksu / Macloud,4759531,https://open.spotify.com/track/0p3euGPg5LgFeQGC7bBFuR
2,Savage Love (Laxed - Siren Beat),Jawsh 685,4065530,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
3,Airwaves,Pashanim,3904889,https://open.spotify.com/track/5CqkgDH8QZjSqqI3HmYxDD
4,ROCKSTAR (feat. Roddy Ricch),DaBaby,3677184,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
5,Big Body Benz,Bonez MC,3466273,https://open.spotify.com/track/2WOJ7D52Ng3myrKlEf4Azj
6,Ich weiß nicht mal wie sie heißt,Capital Bra,3027140,https://open.spotify.com/track/4KfL3Ne8bc9bC2PUB8QGwA
7,Emotions 2.0,Ufo361,2967837,https://open.spotify.com/track/3yZCjDTxzZxx1kll1sRjGc
8,Ayo Technology,Kynda Gray,2794690,https://open.spotify.com/track/0Jh40A8WJdGXwkEDgxhaKo
9,Boot,Apache 207,2713334,https://open.spotify.com/track/0rqY8g1Y1zaA4YwU6vhBQg
10,In meinem Benz,AK AUSSERKONTROLLE,2545277,https://open.spotify.com/track/6BXyD6UUPizpRpA7iOi99r
11,Never Let Me Down,VIZE,2315893,https://open.spotify.com/track/5TGcyccg8Hkgn9jB7gUpMN
12,Fame,Apache 207,2310402,https://open.spotify.com/track/3goH7O78TLkV9RhCAyM4AT
13,Blinding Lights,The Weeknd,2256137,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
14,Roses - Imanbek Remix,SAINt JHN,2164761,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
15,WEISSER RAUCH,FOURTY,2152083,https://open.spotify.com/track/6bRR9tU3WUBsC4aywSgHEO
16,7 Stunden,LEA,2078783,https://open.spotify.com/track/1EbdQ54jFLGEH94cUif3TI
