,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Shape of You","Ed Sheeran",174026,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2,打上花火,DAOKO,151107,https://open.spotify.com/track/4IouQaO9GkaHC7AtMErdSa
3,"Havana (feat. Young Thug)","Camila Cabello",142932,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
4,Wolves,"Selena Gomez",134362,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
5,"Finesse - Remix; feat. Cardi B","Bruno Mars",118961,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
6,"TT - Japanese ver.",TWICE,113629,https://open.spotify.com/track/0PAyiPTz8gL0udQnSasc5G
7,"What Lovers Do (feat. SZA)","Maroon 5",112748,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
8,"Never Be the Same","Camila Cabello",112167,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
9,"New Rules","Dua Lipa",108573,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
10,"Wherever you are","ONE OK ROCK",106383,https://open.spotify.com/track/0YAMQSmHk6BSUGTYpaoqTJ
11,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",105029,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
12,LIKEY,TWICE,102905,https://open.spotify.com/track/4Eb5cLWxKQUoUQaKUYSRgI
13,愛をこめて花束を,Superfly,100593,https://open.spotify.com/track/7CmWXD3w1xOO53AAO4LRVQ
14,RAIN,"SEKAI NO OWARI",99313,https://open.spotify.com/track/40cPkRjw5aLQIOjaqgUVnB
15,"My Boo","Shota Shimizu",95020,https://open.spotify.com/track/2gasr6aemUqZIBBN05EO03
16,インフルエンサー,Nogizaka46,94720,https://open.spotify.com/track/5ofnFjLvOgZP94zmDXi3HT
17,恋音と雨空,AAA,94326,https://open.spotify.com/track/46gSY0U7ZZCmd7EuJuo15N
18,ワタリドリ,[Alexandros],92178,https://open.spotify.com/track/0ve9Tpz8Yw0I4eXhWsy21o
