,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,マリーゴールド,Aimyon,490098,https://open.spotify.com/track/2cKiHG16JBiqHdi7Llq0r7
2,君はロックを聴かない,Aimyon,313843,https://open.spotify.com/track/59eluCMn0XbOWqeWQ91FTM
3,"Kill This Love",BLACKPINK,313640,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
4,今夜このまま,Aimyon,302171,https://open.spotify.com/track/6kKvmT4i0Dercz6f3kftg3
5,ハルノヒ,Aimyon,271888,https://open.spotify.com/track/7GYGVDPbi0zQUBIkuOPAY0
6,白日,"King Gnu",242327,https://open.spotify.com/track/0mNO3xUzjsI17GXO1DRFCH
7,愛を伝えたいだとか,Aimyon,232627,https://open.spotify.com/track/0N8Xztr4pBHJ7V0moJWhbO
8,打上花火,DAOKO,205579,https://open.spotify.com/track/4IouQaO9GkaHC7AtMErdSa
9,366日,HY,195654,https://open.spotify.com/track/22aZD7yaGYfhgCYazL4nbc
10,"Shape of You","Ed Sheeran",195546,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
11,さよならエレジー,"Masaki Suda",191140,https://open.spotify.com/track/0QKmcZNAST4GytJYmkN05D
12,小さな恋のうた,MONGOL800,188192,https://open.spotify.com/track/7swIKcU4tFRk4iFJpi12Fg
13,HANABI,Mr.Children,186722,https://open.spotify.com/track/77lmDcPPyY6kK907gdgC6i
14,貴方解剖純愛歌〜死ね〜,Aimyon,178797,https://open.spotify.com/track/2H3bOGOE50qEo5wAYoJiwL
15,愛をこめて花束を,Superfly,177013,https://open.spotify.com/track/7CmWXD3w1xOO53AAO4LRVQ
16,ハッピーエンド,"back number",176957,https://open.spotify.com/track/0ssEfLe9aqPhMmLXKqBw6J
17,"bad guy","Billie Eilish",176417,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
18,愛唄,GReeeeN,171014,https://open.spotify.com/track/7iXHLtPosbHvglVSJ4rxLq
19,恋音と雨空,AAA,169795,https://open.spotify.com/track/46gSY0U7ZZCmd7EuJuo15N
20,ワタリドリ,[Alexandros],168411,https://open.spotify.com/track/0ve9Tpz8Yw0I4eXhWsy21o
21,"Stand Out Fit In","ONE OK ROCK",165747,https://open.spotify.com/track/4zXRMjTaeflesB3Ih4eHnJ
22,奏(かなで),"Sukima Switch",157265,https://open.spotify.com/track/5RbMlPFL4gVyEHW2lEOuzG
23,"Here With Me",Marshmello,155676,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
24,クリスマスソング,"back number",154602,https://open.spotify.com/track/5P8ZvBQoCrujjNcLAxO3Su
25,高嶺の花子さん,"back number",153432,https://open.spotify.com/track/2jdbZGFp8KVTuk0YxDNL4l
26,満月の夜なら,Aimyon,150639,https://open.spotify.com/track/7DW5Dro8AHE7x19COl26E3
27,鱗(うろこ),"Motohiro Hata",147198,https://open.spotify.com/track/4IubwxgmXeZtDtYjTaT9gN
28,チェリー,SPITZ,146787,https://open.spotify.com/track/5Tj1wsJ6wE3Mf1MD0uKGnu
29,"Wherever you are","ONE OK ROCK",146013,https://open.spotify.com/track/0YAMQSmHk6BSUGTYpaoqTJ
30,トリコ,Nissy,145983,https://open.spotify.com/track/7H5uStZMOGpcVw7eW0eyTi
31,U.S.A.,"DA PUMP",144418,https://open.spotify.com/track/5HXCP7b8k64WdZ1G0Bbc13
32,生きていたんだよな,Aimyon,142122,https://open.spotify.com/track/69jrtjVjyzRyPCDg0dHYCX
33,Story,AI,141890,https://open.spotify.com/track/0V2axJ946WH1vt9t5SGMLV
34,Sucker,"Jonas Brothers",138011,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
35,Violeta,IZ*ONE,137809,https://open.spotify.com/track/0ahbzg4GCq3wJzUM3cjS3N
36,新宝島,Sakanaction,137757,https://open.spotify.com/track/6ODZT1FGTE2q4two05giS1
