,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,ドライフラワー,優里,2680055,https://open.spotify.com/track/7dH0dpi751EoguDDg3xx6J
2,Dynamite,BTS,2132090,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
3,夜に駆ける,YOASOBI,1980211,https://open.spotify.com/track/6MCjmGYlw6mQVWRFVgBRvB
4,うっせぇわ,Ado,1896358,https://open.spotify.com/track/6EzZn96uOc9JsVGNRpx06n
5,怪物,YOASOBI,1632012,https://open.spotify.com/track/06XQvnJb53SUYmlWIhUXUi
6,炎,LiSA,1495556,https://open.spotify.com/track/0cSkn2l67csUljEy0EEBPn
7,群青,YOASOBI,1388368,https://open.spotify.com/track/1zd35Y44Blc1CwwVbW3Qnk
8,虹,"Masaki Suda",1310638,https://open.spotify.com/track/7AIj86wFWqm7X1TZ2hzHwS
9,"Stand by me, Stand by you.",HIRAIDAI,1277014,https://open.spotify.com/track/7DyS11kB1YNrfDzQqtjmTh
10,"Kaikai Kitan",Eve,1275093,https://open.spotify.com/track/6y4GYuZszeXNOXuBFsJlos
11,勿忘,"Awesome City Club",1245808,https://open.spotify.com/track/0XZyF9lv6diMt4bxThOL0h
12,"猫 〜THE FIRST TAKE ver.〜",DISH//,1230066,https://open.spotify.com/track/38qQqIxE80HGZWbhCfN7hp
13,裸の心,Aimyon,1185030,https://open.spotify.com/track/4Jv7U0JJpbQnOrjtDwDZTZ
14,魔法の絨毯,"Takaya Kawasaki",1175473,https://open.spotify.com/track/37IPQgBkvbmH9JR5mlY6a8
15,かくれんぼ,優里,1164719,https://open.spotify.com/track/0JTjZnuciQH4M3620aMDtZ
16,ハルジオン,YOASOBI,1159215,https://open.spotify.com/track/08YwAPnX8sygJUXG9rvhDv
17,春を告げる,yama,1112515,https://open.spotify.com/track/2Gmyw5Vg2X5YW2lM3OC7nD
18,"Make you happy",NiziU,1106259,https://open.spotify.com/track/1LnJVIG1BaHTRznuOgR0yc
19,正しくなれない,ZUTOMAYO,1050713,https://open.spotify.com/track/2FHexlZenTsS3lsjUYHiDx
20,アンコール,YOASOBI,1024674,https://open.spotify.com/track/465JzFiajJO59sUrDFsxdC
21,"Step and a step",NiziU,1019440,https://open.spotify.com/track/5DgAgJbHcm74RyA9YKj6k1
22,たぶん,YOASOBI,974178,https://open.spotify.com/track/398dL22bDbKbAmiOnPaq7o
23,紅蓮華,LiSA,958669,https://open.spotify.com/track/0qMip0B2D4ePEjBJvAtYre
24,silent,"SEKAI NO OWARI",951711,https://open.spotify.com/track/6c5k0VC9TBzlcKwtjpzFW2
25,猫,DISH//,949530,https://open.spotify.com/track/6sIx7Cn37DGEhjy9hBP8Gx
26,"I Love...","Official HIGE DANdism",942456,https://open.spotify.com/track/4pRqq3MwcqitKqNO8rOrOb
27,ハルカ,YOASOBI,940694,https://open.spotify.com/track/5D9MPWdY2hjSeTIGE5n5kv
28,不可幸力,Vaundy,939071,https://open.spotify.com/track/18nkY3pJTub8WwEGiQAGh4
29,感電,"Kenshi Yonezu",937465,https://open.spotify.com/track/6H0PLsSYMzDOqhLgyOlzIj
30,Pretender,"Official HIGE DANdism",935043,https://open.spotify.com/track/15HNdxGKNCIO9pgaY4n7FU
31,115万キロのフィルム,"Official HIGE DANdism",927297,https://open.spotify.com/track/278JqkBGkjDovOYAwE8TW7
32,"Walking with you",Novelbright,903312,https://open.spotify.com/track/7tGDXCPLpAScEwmqab9YZd
33,"snow jam",Rin音,899258,https://open.spotify.com/track/6uUtmCz8XXep7n1QmC1jJG
34,白日,"King Gnu",873649,https://open.spotify.com/track/4wel6DQu0dMVBRVn2ZTPoy
35,香水,Eito,855630,https://open.spotify.com/track/786dSB84yrSaICJwCT7VxP
36,恋人ごっこ,"Macaroni Empitsu",799289,https://open.spotify.com/track/2SihT7AVMiI2VtaAyVIcnO
37,napori,Vaundy,797035,https://open.spotify.com/track/5Ym4egUmT9wHEvZM2anGG8
38,"再会 (produced by Ayase)",LiSA,793107,https://open.spotify.com/track/52IsIvHidofM9JMjw78Jyz
39,ただ君に晴れ,ヨルシカ,792746,https://open.spotify.com/track/3wJHCry960drNlAUGrJLmz
40,点描の唄,"Mrs. GREEN APPLE",775606,https://open.spotify.com/track/1sIIlVrnPhrvmTrHtzM7tV
41,キンモクセイ,オレンジスパイニクラブ,775058,https://open.spotify.com/track/7p8JJm7CT2F4k11f1DtNUa
42,マリーゴールド,Aimyon,769008,https://open.spotify.com/track/2cKiHG16JBiqHdi7Llq0r7
43,ぎゅっと。,もさを。,749173,https://open.spotify.com/track/6nqfKM9JvQIiuAuzWZFvGW
44,Laughter,"Official HIGE DANdism",745554,https://open.spotify.com/track/1SdwlHsv8bWHbAlIw5Jfgo
45,"Life Goes On",BTS,744687,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD
46,"Stay Gold",BTS,744059,https://open.spotify.com/track/3Ys2PYl1wyPKQIwyqhP9cQ
47,インフェルノ,"Mrs. GREEN APPLE",721195,https://open.spotify.com/track/2vOAHp8PBBFYqvQUWSoITY
48,Myra,"Tani Yuuki",720962,https://open.spotify.com/track/5wc4f6crkCzAvwNhoEeMhh
49,三文小説,"King Gnu",699830,https://open.spotify.com/track/7BMKWT0Vw0EKDELXLvuWCp
50,"I CAN'T STOP ME",TWICE,676349,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH
51,ツキミソウ,Novelbright,565610,https://open.spotify.com/track/0UWTRBGWfOp709f6rxd63R
52,Lemon,"Kenshi Yonezu",558692,https://open.spotify.com/track/4rvtqOGyTPZJwWtVTNdZbu
53,ピーターパン,優里,502621,https://open.spotify.com/track/0Ic9yiyHCoRCSvPoqTagat
54,世界の秘密,Vaundy,495582,https://open.spotify.com/track/2T7ZvJAtL7xK04ww5rbmvo
55,優しい彗星,YOASOBI,494517,https://open.spotify.com/track/19fhOFi6pNGeZe5uiFlm7c
56,春泥棒,ヨルシカ,489140,https://open.spotify.com/track/1rr2DJOxV0sHXeUXCAz1yf
57,あの夢をなぞって,YOASOBI,487874,https://open.spotify.com/track/5ptl2PXkiSth54HCuGO7vN
58,星を仰ぐ,"Masaki Suda",487697,https://open.spotify.com/track/1xIytdeA5bfj2ONu4x9Mj3
59,Mela!,"Ryokuoushoku Shakai",425155,https://open.spotify.com/track/6IO5nn84TKArsi3cjpIqaD
60,インフィニティ,優里,392058,https://open.spotify.com/track/3Gj9gaVfc3HHyqcIFaSa70
61,Universe,"Official HIGE DANdism",390468,https://open.spotify.com/track/6KLaKHxwJE3CZECVJLH4cN
62,麻痺,yama,380597,https://open.spotify.com/track/1LwSnnsoKcAUv9TPFEZ7iQ
63,まちがいさがし,"Masaki Suda",375653,https://open.spotify.com/track/4Jj31lihp5Nvdi4lFRjrqc
64,僕のこと,"Mrs. GREEN APPLE",364255,https://open.spotify.com/track/0tnhoHUrHfcLi9hPknUFZ4
65,ノーダウト,"Official HIGE DANdism",364074,https://open.spotify.com/track/5DMEvbg3gUmiR5HIBWdveV
66,CHILDAYS,"BLOOM VASE",362748,https://open.spotify.com/track/1g1AXdio16Yh5SXgPBXcfq
67,花に亡霊,ヨルシカ,361240,https://open.spotify.com/track/3FUqp10RhCmMjyyB9extmo
68,"Boy With Luv (feat. Halsey)",BTS,355264,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
69,ハルノヒ,Aimyon,338397,https://open.spotify.com/track/1oNeSCt0CMekCyyLo06kFs
70,第六感,Reol,335536,https://open.spotify.com/track/22sQUmLhT8umlEhQzDrzfJ
