,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams
0,willow,0.835,0.392,0.579,0.00179,0.145,-9.195,1,0.164,80.961,4,0.549,1728697
1,All I Want for Christmas Is You,0.164,0.336,0.627,0.0,0.0708,-7.463,1,0.0384,150.273,4,0.35,1578557
2,Rockin' Around The Christmas Tree,0.614,0.589,0.472,0.0,0.505,-8.749,1,0.0502,67.196,4,0.898,1368211
3,Last Christmas,0.189,0.735,0.478,2.48e-06,0.355,-12.472,1,0.0293,107.682,4,0.947,1358867
4,It's Beginning to Look a Lot like Christmas,0.908,0.339,0.214,7.47e-06,0.341,-11.714,1,0.0375,94.775,3,0.363,1314546
5,champagne problems,0.92,0.462,0.24,0.0,0.113,-12.077,1,0.0377,171.319,4,0.32,1306294
6,Santa Tell Me,0.0489,0.525,0.621,0.0,0.294,-7.364,1,0.116,191.9,4,0.591,1270743
7,Jingle Bell Rock,0.643,0.754,0.424,0.0,0.0652,-8.463,1,0.0363,119.705,4,0.806,1245971
8,gold rush,0.83,0.512,0.462,0.166,0.121,-10.491,1,0.0408,112.05,4,0.353,1170809
9,etis the damn season,0.737,0.575,0.435,5.38e-05,0.105,-8.193,1,0.0311,145.91,4,0.351,1149902
10,"no body, no crime (feat. HAIM)",0.431,0.547,0.613,0.0,0.102,-7.577,0,0.0264,79.011,4,0.528,1140783
11,It's the Most Wonderful Time of the Year,0.871,0.234,0.526,2.34e-06,0.122,-11.656,1,0.0411,201.739,3,0.649,1137240
12,tolerate it,0.878,0.316,0.361,2.67e-05,0.0797,-10.381,1,0.0488,74.952,5,0.221,1049144
13,Mood (feat. iann dior),0.221,0.7,0.722,0.0,0.272,-3.558,0,0.0369,90.989,4,0.756,1020624
14,happiness,0.87,0.559,0.334,0.0,0.114,-10.733,1,0.0376,122.079,4,0.211,976324
15,Underneath the Tree,0.0013,0.509,0.812,1.99e-05,0.214,-5.438,1,0.0537,159.876,4,0.689,951861
16,Whoopty,0.2,0.719,0.648,0.0,0.127,-7.6,0,0.125,140.201,4,0.66,915100
17,ivy,0.855,0.515,0.545,1.97e-05,0.0921,-9.277,1,0.0353,88.856,4,0.535,898075
18,coney island (feat. The National),0.826,0.529,0.536,0.00082,0.141,-11.269,1,0.0627,107.873,4,0.304,893328
19,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),0.903,0.652,0.259,0.0,0.362,-13.336,1,0.0595,142.169,4,0.836,884804
20,Mistletoe,0.498,0.657,0.56,0.0,0.0794,-9.049,0,0.0467,161.993,4,0.854,874790
21,Sleigh Ride,0.403,0.529,0.772,2.21e-06,0.316,-7.013,1,0.0287,91.751,4,0.853,873817
22,Holly Jolly Christmas,0.865,0.647,0.465,0.0,0.0882,-8.308,1,0.0428,151.251,4,0.699,870060
23,dorothea,0.694,0.607,0.488,0.0,0.129,-8.329,1,0.0264,119.953,4,0.361,865576
24,evermore (feat. Bon Iver),0.937,0.395,0.27,0.00249,0.111,-10.672,1,0.0309,120.94,5,0.314,861382
25,Let It Snow! Let It Snow! Let It Snow!,0.912,0.451,0.24,2.45e-06,0.175,-14.014,1,0.0351,134.009,4,0.701,843866
26,positions,0.468,0.737,0.802,0.0,0.0931,-4.771,1,0.0878,144.015,4,0.682,840918
27,WITHOUT YOU,0.213,0.662,0.413,0.0,0.134,-7.357,1,0.0299,93.005,4,0.467,840148
28,long story short,0.674,0.546,0.732,0.184,0.0972,-7.715,1,0.0423,157.893,4,0.571,837243
29,The Christmas Song (Merry Christmas To You),0.92,0.319,0.21,8.06e-05,0.138,-15.231,1,0.0341,78.696,4,0.209,818318
30,"Lemonade (feat. Gunna, Don Toliver & NAV)",0.25,0.8,0.658,0.0,0.111,-6.142,0,0.079,140.042,4,0.462,812330
31,cowboy like me,0.768,0.604,0.517,0.000155,0.123,-9.014,1,0.0347,127.967,4,0.511,803392
32,Feliz Navidad,0.406,0.514,0.818,1.93e-06,0.299,-9.642,1,0.0451,148.733,4,0.967,798498
33,Do They Know It's Christmas? - 1984 Version,0.164,0.599,0.642,3.33e-05,0.0992,-6.936,1,0.0363,115.412,4,0.349,791519
34,HOLIDAY,0.12,0.81,0.511,0.0,0.0832,-6.924,0,0.164,151.947,4,0.837,789151
35,Therefore I Am,0.218,0.889,0.34,0.13,0.055,-7.773,0,0.0697,94.009,4,0.716,787853
36,Monster (Shawn Mendes & Justin Bieber),0.0593,0.64,0.392,0.0,0.0839,-7.246,0,0.0574,145.838,4,0.502,786072
37,marjorie,0.878,0.535,0.562,0.000132,0.114,-11.615,1,0.0479,96.103,4,0.294,764768
38,What You Know Bout Love,0.65,0.709,0.548,1.59e-06,0.133,-8.493,1,0.353,83.995,4,0.543,763937
39,Show Out (with Skepta & Pop Smoke),0.43,0.619,0.589,0.000392,0.378,-6.531,1,0.124,143.896,4,0.158,754635
40,A Holly Jolly Christmas - Single Version,0.579,0.683,0.375,0.0,0.076,-13.056,1,0.0303,140.467,4,0.888,749065
41,Tequila Shots,0.084,0.712,0.556,5.04e-05,0.527,-7.214,0,0.0531,90.494,4,0.22,734437
42,34+35,0.237,0.83,0.585,0.0,0.248,-6.476,1,0.094,109.978,4,0.485,704857
43,Reminds Me Of You,0.0663,0.613,0.631,0.0,0.169,-6.965,1,0.12,149.992,4,0.33,701369
44,closure,0.832,0.686,0.705,4.55e-06,0.134,-10.823,1,0.249,151.868,5,0.919,698857
45,Levitating (feat. DaBaby),0.00883,0.702,0.825,0.0,0.0674,-3.787,0,0.0601,102.977,4,0.915,677404
46,Happy Xmas (War Is Over) - Remastered 2010,0.28,0.321,0.64,0.0,0.718,-10.023,1,0.0324,146.172,3,0.414,666211
47,ROCKSTAR (feat. Roddy Ricch),0.247,0.746,0.69,0.0,0.101,-7.956,1,0.164,89.977,4,0.497,661702
48,Tyler Herro,0.0872,0.792,0.793,0.0,0.22,-6.185,0,0.0841,123.031,4,0.775,643383
49,Wonderful Christmastime - Edited Version / Remastered 2011,0.322,0.774,0.511,0.0,0.0672,-8.914,1,0.0319,94.736,4,0.771,643066
50,She Knows This,0.162,0.39,0.724,0.0,0.393,-7.607,0,0.0889,165.945,4,0.312,634586
51,Blinding Lights,0.00146,0.514,0.73,9.54e-05,0.0897,-5.934,1,0.0598,171.005,4,0.334,627390
52,Way Out (feat. Big Sean),0.114,0.945,0.582,0.0,0.103,-8.357,0,0.0719,108.025,4,0.907,617558
53,For The Night (feat. Lil Baby & DaBaby),0.114,0.823,0.586,0.0,0.193,-6.606,0,0.2,125.971,4,0.347,611793
54,WAP (feat. Megan Thee Stallion),0.0194,0.935,0.454,0.0,0.0824,-7.509,1,0.375,133.073,4,0.357,601770
55,Lonely (with benny blanco),0.864,0.631,0.239,0.0,0.116,-7.071,0,0.0398,79.859,4,0.0927,596723
56,Blue Christmas,0.9,0.465,0.27,0.00104,0.145,-16.661,1,0.0425,94.518,4,0.58,584283
57,you broke me first,0.785,0.667,0.373,0.0,0.0906,-9.389,1,0.05,124.148,4,0.0823,583667
58,Run Rudolph Run - Single Version,0.812,0.681,0.715,9.43e-06,0.0777,-10.609,0,0.0912,152.132,4,0.957,580788
59,White Christmas,0.673,0.317,0.158,0.353,0.338,-16.485,1,0.0381,130.503,3,0.247,579714
60,Holy (feat. Chance The Rapper),0.196,0.673,0.704,0.0,0.0898,-8.056,1,0.36,86.919,4,0.372,561241
61,Laugh Now Cry Later (feat. Lil Durk),0.244,0.761,0.518,3.47e-05,0.107,-8.871,1,0.134,133.976,4,0.522,524888
62,Prisoner (feat. Dua Lipa),0.0103,0.781,0.67,0.0,0.0761,-3.912,0,0.0452,127.99,4,0.595,518521
63,SO DONE,0.232,0.719,0.598,0.0,0.115,-6.254,1,0.077,142.592,4,0.303,516389
64,Santa Claus Is Coming To Town,0.271,0.682,0.577,0.000786,0.0796,-11.309,1,0.0352,147.331,4,0.943,516201
65,Wonder,0.136,0.442,0.631,2.29e-05,0.133,-5.096,0,0.05,139.774,4,0.129,515922
66,Roses - Imanbek Remix,0.0143,0.769,0.719,0.00777,0.359,-5.472,1,0.0474,121.955,4,0.863,511341
67,Another Day,0.556,0.646,0.758,0.00316,0.335,-7.75,0,0.0708,172.995,4,0.0642,504451
68,Driving Home for Christmas - 2019 Remaster,0.355,0.513,0.583,1.96e-05,0.18,-10.863,1,0.038,180.183,4,0.866,491547
69,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),0.76,0.724,0.276,0.0,0.116,-12.25,1,0.0599,112.874,4,0.718,491103
70,Someone You Loved,0.751,0.501,0.405,0.0,0.105,-5.679,1,0.0319,109.891,4,0.446,489578
71,Come & Go (with Marshmello),0.0172,0.625,0.814,0.0,0.158,-5.181,1,0.0657,144.991,4,0.535,476369
72,Body,0.0166,0.914,0.732,0.0,0.107,-6.1,0,0.241,94.066,4,0.469,475917
73,Watermelon Sugar,0.122,0.548,0.816,0.0,0.335,-4.209,1,0.0465,95.39,4,0.557,475872
74,Dynamite,0.0112,0.746,0.765,0.0,0.0936,-4.41,0,0.0993,114.044,4,0.737,465959
75,Wishing Well,0.00336,0.65,0.613,0.0,0.267,-6.13,0,0.128,149.972,4,0.0804,465803
76,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",0.0631,0.904,0.723,0.0,0.185,-5.224,0,0.26,145.013,4,0.835,461071
77,Be Like That - feat. Swae Lee & Khalid,0.0469,0.727,0.626,2.58e-05,0.126,-8.415,1,0.0726,86.97,4,0.322,460715
78,Christmas (Baby Please Come Home),0.395,0.325,0.759,0.000362,0.0773,-7.146,1,0.053,126.627,4,0.36,453132
79,Blueberry Faygo,0.207,0.774,0.554,0.0,0.132,-7.909,1,0.0383,99.034,4,0.349,444088
80,Savage Love (Laxed - Siren Beat),0.234,0.767,0.481,0.0,0.269,-8.52,0,0.0803,150.076,4,0.761,440267
81,"Solo Dolo, Pt. III",0.239,0.589,0.727,0.0277,0.164,-6.907,0,0.0866,152.058,4,0.52,439326
82,Put Your Records On,0.0563,0.399,0.491,0.00089,0.11,-10.778,0,0.0538,91.066,4,0.151,437924
83,Baby It's Cold Outside (duet with Michael Bubl?),0.647,0.553,0.476,0.0,0.281,-8.869,1,0.0649,113.401,3,0.558,435271
84,Dance Monkey,0.688,0.825,0.593,0.000161,0.17,-6.401,0,0.0988,98.078,4,0.54,433026
85,Hello (feat. A Boogie Wit da Hoodie),0.0187,0.905,0.647,0.0,0.282,-5.065,0,0.107,130.97,4,0.367,430563
86,The Box,0.104,0.896,0.586,0.0,0.79,-6.687,0,0.0559,116.971,4,0.642,430154
87,Before You Go,0.604,0.459,0.575,0.0,0.0885,-4.858,1,0.0573,111.881,4,0.183,426943
88,Dive,0.67,0.64,0.621,0.0,0.36,-8.269,0,0.0679,123.105,4,0.332,417519
89,pov,0.36,0.487,0.534,0.0,0.1,-5.664,0,0.0555,131.798,4,0.173,413949
90,Sunflower - Spider-Man: Into the Spider-Verse,0.533,0.755,0.522,0.0,0.0685,-4.368,1,0.0575,89.96,4,0.925,412040
91,my ex's best friend (with blackbear),0.00473,0.731,0.675,0.0,0.141,-5.134,0,0.0434,124.939,4,0.298,411072
92,Snowman,0.483,0.716,0.512,0.0,0.0928,-6.257,1,0.0331,104.957,3,0.326,409343
93,Mood Swings (feat. Lil Tjay),0.487,0.48,0.602,0.0,0.0848,-6.335,0,0.368,179.798,4,0.269,405806
94,Heaven On Earth,0.379,0.786,0.61,0.00082,0.0765,-6.736,1,0.0558,130.036,4,0.228,405555
95,Heather,0.584,0.357,0.425,0.0,0.322,-7.301,1,0.0333,102.078,3,0.27,404477
96,"Baby, It's Cold Outside (feat. Meghan Trainor)",0.738,0.583,0.572,0.0,0.266,-4.776,1,0.0366,113.998,4,0.684,400078
97,Sad People,0.247,0.636,0.647,0.00123,0.113,-6.971,0,0.0381,158.073,4,0.416,398327
98,POPSTAR (feat. Drake),0.057,0.8,0.56,0.0,0.134,-4.818,0,0.261,163.071,4,0.45,396219
99,Jingle Bell Rock - Daryl's Version,0.613,0.666,0.841,0.0,0.113,-3.592,1,0.0312,128.706,4,0.84,389391
100,Circles,0.192,0.695,0.762,0.00244,0.0863,-3.497,1,0.0395,120.042,4,0.553,389114
101,Lucid Dreams,0.349,0.511,0.566,0.0,0.34,-7.23,0,0.2,83.903,4,0.218,385676
102,Joy To The World,0.818,0.553,0.337,0.0,0.113,-10.334,1,0.03,101.918,4,0.662,383957
103,What Christmas Means To Me,0.244,0.478,0.542,0.0,0.0839,-10.135,1,0.0367,167.486,4,0.821,380902
